Date,EmpID,Gender,Age,EthnicGroup,FP,TermDate,isNewHire,BU Region,HireDate,PayType,TermReason,AgeGroup,TenureDays,TenureMonths,BadHires
1/06/2017,17998,M,46,Group C,PT, , ,Northwest,2/09/2012,Hourly, ,30-49,272,9.07,0
1/06/2017,18230,M,47,Group A,PT, , ,North,24/10/2007,Hourly, ,30-49,2047,68.23,0
1/06/2017,18926,F,22,Group A,PT, , ,West,30/11/2012,Hourly, ,<30,183,6.1,0
1/06/2017,19130,F,43,Group F,PT, , ,North,14/09/2012,Hourly, ,30-49,260,8.67,0
1/06/2017,19600,F,23,Group A,FT, , ,Northwest,27/04/2011,Hourly, ,<30,766,25.53,0
1/06/2017,20248,M,23,Group E,PT, , ,Northwest,30/05/2013,Hourly, ,<30,2,0.07,0
1/06/2017,20706,M,44,Group F,PT, , ,South,21/07/2011,Hourly, ,30-49,681,22.7,0
1/06/2017,21208,M,29,Group A,FT, , ,Northwest,13/07/2000,Hourly, ,<30,4706,156.87,0
1/06/2017,21544,F,26,Group B,PT, , ,Northwest,2/09/2010,Hourly, ,<30,1003,33.43,0
1/06/2017,22578,F,68,Group C,FT, , ,Northwest,5/05/2011,Hourly, ,50+,758,25.27,0
1/06/2017,23112,F,20,Group G,PT, , ,North,22/02/2012,Hourly, ,<30,465,15.5,0
1/06/2017,23252,M,19,Group F,PT, , ,Central,8/05/2013,Hourly, ,<30,24,0.8,0
1/06/2017,23394,M,22,Group B,PT, , ,Central,22/09/2012,Hourly, ,<30,252,8.4,0
1/06/2017,25044,F,19,Group G,PT, ,Yes,Central,21/06/2013,Hourly, ,<30,0,0,0
1/06/2017,25168,F,20,Group D,PT, , ,Midwest,25/10/2012,Hourly, ,<30,219,7.3,0
1/06/2017,25640,M,25,Group D,PT, , ,West,24/08/2012,Hourly, ,<30,281,9.37,0
1/06/2017,25882,F,21,Group D,PT, , ,Northwest,22/06/2012,Hourly, ,<30,344,11.47,0
1/06/2017,25892,F,19,Group F,PT, , ,Northwest,29/06/2012,Hourly, ,<30,337,11.23,0
1/06/2017,26228,M,55,Group D,PT, , ,North,17/09/2008,Hourly, ,50+,1718,57.27,0
1/06/2017,26778,M,17,Group C,PT, , ,Central,20/01/2013,Hourly, ,<30,132,4.4,0
1/06/2017,26924,F,22,Group F,PT, , ,West,21/09/2012,Hourly, ,<30,253,8.43,0
1/06/2017,26954,M,87,Group B,PT, , ,West,27/08/2009,Hourly, ,50+,1374,45.8,0
1/06/2017,27450,F,21,Group G,PT, , ,North,10/11/2011,Hourly, ,<30,569,18.97,0
1/06/2017,28016,M,51,Group E,PT, , ,Northwest,28/02/2013,Hourly, ,50+,93,3.1,0
1/06/2017,28238,F,26,Group G,PT, ,Yes,Central,11/06/2013,Hourly, ,<30,0,0,0
1/06/2017,28276,M,21,Group A,PT, , ,Central,30/04/2013,Hourly, ,<30,32,1.07,0
1/06/2017,28380,F,45,Group F,PT, , ,Central,9/05/2013,Hourly, ,30-49,23,0.77,0
1/06/2017,28738,F,22,Group G,PT, , ,Central,16/09/2012,Hourly, ,<30,258,8.6,0
1/06/2017,29062,M,43,Group G,FT, , ,Midwest,26/05/2009,Hourly, ,30-49,1467,48.9,0
1/06/2017,29274,F,23,Group F,PT, , ,Central,16/05/2013,Hourly, ,<30,16,0.53,0
1/06/2017,29552,F,26,Group B,PT, , ,West,15/03/2013,Hourly, ,<30,78,2.6,0
1/06/2017,29632,M,28,Group F,PT, , ,Central,1/04/2010,Hourly, ,<30,1157,38.57,0
1/06/2017,30248,F,39,Group C,FT, , ,Northwest,14/11/2006,Hourly, ,30-49,2391,79.7,0
1/06/2017,30934,M,53,Group B,PT, , ,Northwest,3/11/2011,Hourly, ,50+,576,19.2,0
1/06/2017,30964,M,20,Group F,PT, , ,Northwest,30/05/2013,Hourly, ,<30,2,0.07,0
1/06/2017,31824,M,23,Group B,PT, , ,North,1/06/2012,Hourly, ,<30,365,12.17,0
1/06/2017,31918,M,48,Group F,PT, , ,Midwest,24/03/2012,Hourly, ,30-49,434,14.47,0
1/06/2017,33066,F,30,Group E,PT, , ,South,13/04/2011,Hourly, ,30-49,780,26,0
1/06/2017,33132,M,19,Group A,PT, , ,South,9/06/2012,Hourly, ,<30,357,11.9,0
1/06/2017,33148,M,52,Group F,PT, , ,South,1/08/2012,Hourly, ,50+,304,10.13,0
1/06/2017,33240,F,30,Group E,FT, , ,Midwest,26/06/2002,Salary, ,30-49,3993,133.1,0
1/06/2017,33258,M,35,Group D,FT, , ,West,4/04/2008,Salary, ,30-49,1884,62.8,0
1/06/2017,33262,F,48,Group E,FT, , ,Northwest,19/03/2008,Salary, ,30-49,1900,63.33,0
1/06/2017,33278,F,32,Group E,FT, , ,Midwest,29/09/2011,Salary, ,30-49,611,20.37,0
1/06/2017,33288,F,46,Group G,FT, , ,East,16/07/2008,Salary, ,30-49,1781,59.37,0
1/06/2017,33296,F,33,Group G,FT, , ,East,27/08/2008,Salary, ,30-49,1739,57.97,0
1/06/2017,33310,M,22,Group D,FT, ,Yes,East,25/06/2013,Salary, ,<30,0,0,0
1/06/2017,33312,F,51,Group C,FT, , ,East,4/10/2011,Salary, ,50+,606,20.2,0
1/06/2017,33812,M,27,Group B,PT, , ,Midwest,13/01/2012,Hourly, ,<30,505,16.83,0
1/06/2017,40406,M,48,Group B,FT, , ,North,9/04/2005,Hourly, ,30-49,2975,99.17,0
1/06/2017,40416,F,19,Group C,FT, , ,North,21/05/2013,Hourly, ,<30,11,0.37,0
1/06/2017,40434,M,55,Group E,FT, , ,North,16/08/2012,Hourly, ,50+,289,9.63,0
1/06/2017,40436,F,24,Group C,PT, , ,North,21/06/2007,Hourly, ,<30,2172,72.4,0
1/06/2017,40472,F,56,Group E,FT, , ,North,18/05/2005,Hourly, ,50+,2936,97.87,0
1/06/2017,40478,M,21,Group C,PT, , ,North,22/06/2011,Hourly, ,<30,710,23.67,0
1/06/2017,40484,M,20,Group F,PT, , ,North,13/12/2011,Hourly, ,<30,536,17.87,0
1/06/2017,40486,M,27,Group A,PT, , ,North,2/11/2011,Hourly, ,<30,577,19.23,0
1/06/2017,40488,M,36,Group D,FT, , ,North,23/05/2011,Hourly, ,30-49,740,24.67,0
1/06/2017,40506,M,20,Group G,PT, , ,North,27/07/2012,Hourly, ,<30,309,10.3,0
1/06/2017,40542,M,46,Group D,PT, , ,North,21/06/2005,Hourly, ,30-49,2902,96.73,0
1/06/2017,40548,F,30,Group E,FT, , ,North,2/05/2007,Hourly, ,30-49,2222,74.07,0
1/06/2017,40554,M,67,Group C,PT, , ,North,23/02/2007,Hourly, ,50+,2290,76.33,0
1/06/2017,40754,F,23,Group D,PT, , ,North,7/08/2008,Hourly, ,<30,1759,58.63,0
1/06/2017,41030,F,19,Group F,PT, , ,Midwest,16/05/2013,Hourly, ,<30,16,0.53,0
1/06/2017,41038,M,43,Group F,PT, , ,Midwest,16/03/2012,Hourly, ,30-49,442,14.73,0
1/06/2017,41050,M,28,Group F,PT, , ,Midwest,29/12/2007,Hourly, ,<30,1981,66.03,0
1/06/2017,41058,F,23,Group C,PT, , ,Midwest,26/10/2011,Hourly, ,<30,584,19.47,0
1/06/2017,41082,F,22,Group F,PT, , ,Midwest,18/02/2010,Hourly, ,<30,1199,39.97,0
1/06/2017,41288,F,21,Group B,FT, , ,Midwest,2/03/2012,Hourly, ,<30,456,15.2,0
1/06/2017,41292,F,21,Group D,PT, , ,Midwest,3/11/2012,Hourly, ,<30,210,7,0
1/06/2017,41332,M,25,Group G,FT, , ,Midwest,20/10/2009,Hourly, ,<30,1320,44,0
1/06/2017,41344,M,65,Group F,PT, , ,Midwest,30/08/2005,Hourly, ,50+,2832,94.4,0
1/06/2017,41388,F,21,Group B,FT, ,Yes,South,26/06/2013,Hourly, ,<30,0,0,0
1/06/2017,41420,M,19,Group C,PT, , ,South,18/04/2013,Hourly, ,<30,44,1.47,0
1/06/2017,41510,M,24,Group A,PT, , ,South,26/10/2011,Hourly, ,<30,584,19.47,0
1/06/2017,41512,F,20,Group G,PT, , ,South,25/08/2012,Hourly, ,<30,280,9.33,0
1/06/2017,41692,M,47,Group D,FT, , ,South,22/11/2012,Hourly, ,30-49,191,6.37,0
1/06/2017,42106,M,58,Group B,PT, , ,South,23/08/2012,Hourly, ,50+,282,9.4,0
1/06/2017,42236,M,64,Group G,FT, , ,South,15/06/2011,Hourly, ,50+,717,23.9,0
1/06/2017,42238,F,20,Group B,PT, , ,South,20/10/2012,Hourly, ,<30,224,7.47,0
1/06/2017,42680,M,62,Group D,PT, ,Yes,South,20/06/2013,Hourly, ,50+,0,0,0
1/06/2017,42684,M,24,Group A,FT, , ,South,14/02/2006,Hourly, ,<30,2664,88.8,0
1/06/2017,42708,M,61,Group E,PT, , ,South,27/10/2011,Hourly, ,50+,583,19.43,0
1/06/2017,42804,F,23,Group F,PT, , ,South,7/09/2012,Hourly, ,<30,267,8.9,0
1/06/2017,42892,M,58,Group G,FT, , ,South,19/06/2007,Hourly, ,50+,2174,72.47,0
1/06/2017,42924,F,23,Group E,PT, , ,South,23/06/2011,Hourly, ,<30,709,23.63,0
1/06/2017,43128,M,22,Group B,PT, , ,South,25/02/2012,Hourly, ,<30,462,15.4,0
1/06/2017,43308,M,17,Group C,PT, , ,South,31/10/2012,Hourly, ,<30,213,7.1,0
1/06/2017,43336,M,21,Group E,PT, , ,South,31/03/2012,Hourly, ,<30,427,14.23,0
1/06/2017,43342,F,22,Group F,FT, , ,South,31/03/2012,Hourly, ,<30,427,14.23,0
1/06/2017,43356,F,22,Group B,FT, , ,South,2/09/2009,Hourly, ,<30,1368,45.6,0
1/06/2017,43376,F,47,Group A,PT, , ,North,16/10/2012,Hourly, ,30-49,228,7.6,0
1/06/2017,43380,M,26,Group C,PT, , ,North,5/07/2012,Hourly, ,<30,331,11.03,0
1/06/2017,43430,F,48,Group A,FT, , ,North,16/09/2011,Hourly, ,30-49,624,20.8,0
1/06/2017,43432,F,35,Group C,FT, , ,North,10/03/2011,Hourly, ,30-49,814,27.13,0
1/06/2017,43438,M,59,Group G,FT, , ,North,19/07/2012,Hourly, ,50+,317,10.57,0
1/06/2017,43440,F,25,Group G,FT, , ,North,31/05/2007,Hourly, ,<30,2193,73.1,0
1/06/2017,43526,M,57,Group C,FT, , ,North,26/04/2008,Hourly, ,50+,1862,62.07,0
1/06/2017,43538,M,25,Group C,PT, , ,North,12/06/2008,Hourly, ,<30,1815,60.5,0
1/06/2017,43606,F,23,Group B,PT, , ,North,31/08/2011,Hourly, ,<30,640,21.33,0
1/06/2017,43610,M,24,Group C,PT, , ,North,20/03/2007,Hourly, ,<30,2265,75.5,0
1/06/2017,43612,M,54,Group G,PT, , ,North,27/02/2007,Hourly, ,50+,2286,76.2,0
1/06/2017,43672,F,22,Group D,FT, , ,North,3/11/2006,Hourly, ,<30,2402,80.07,0
1/06/2017,43678,M,59,Group A,FT, , ,North,9/04/2007,Hourly, ,50+,2245,74.83,0
1/06/2017,43728,F,22,Group D,PT, , ,North,3/10/2011,Hourly, ,<30,607,20.23,0
1/06/2017,43738,M,22,Group D,PT, , ,North,22/06/2010,Hourly, ,<30,1075,35.83,0
1/06/2017,43776,M,26,Group D,PT, , ,Midwest,6/07/2005,Hourly, ,<30,2887,96.23,0
1/06/2017,43790,F,64,Group D,FT, , ,Midwest,1/08/2009,Hourly, ,50+,1400,46.67,0
1/06/2017,43918,M,49,Group A,PT, , ,Midwest,9/03/2010,Hourly, ,30-49,1180,39.33,0
1/06/2017,44044,M,62,Group A,PT, , ,Midwest,13/02/2007,Hourly, ,50+,2300,76.67,0
1/06/2017,44062,M,31,Group C,FT, , ,Midwest,12/08/2006,Hourly, ,30-49,2485,82.83,0
1/06/2017,44066,M,20,Group C,FT, , ,Midwest,26/03/2013,Hourly, ,<30,67,2.23,0
1/06/2017,44110,M,26,Group D,PT, , ,Midwest,24/06/2009,Hourly, ,<30,1438,47.93,0
1/06/2017,49036,M,54,Group G,FT, , ,Central,13/10/2005,Hourly, ,50+,2788,92.93,0
1/06/2017,49040,F,47,Group F,PT, , ,South,2/06/2010,Hourly, ,30-49,1095,36.5,0
1/06/2017,49142,M,33,Group A,PT, , ,Midwest,22/03/2008,Hourly, ,30-49,1897,63.23,0
1/06/2017,49164,F,52,Group A,FT, , ,South,17/04/2008,Hourly, ,50+,1871,62.37,0
1/06/2017,49188,F,50,Group B,FT, , ,Midwest,10/03/1981,Hourly, ,50+,11771,392.37,0
1/06/2017,49216,F,40,Group D,FT, , ,Central,15/05/2013,Hourly, ,30-49,17,0.57,0
1/06/2017,49232,M,50,Group E,FT, , ,Northwest,5/07/2012,Hourly, ,50+,331,11.03,0
1/06/2017,49296,M,39,Group F,PT, , ,Northwest,6/12/2011,Hourly, ,30-49,543,18.1,0
1/06/2017,49302,F,21,Group A,PT, , ,North,13/12/2007,Hourly, ,<30,1997,66.57,0
1/06/2017,49368,M,23,Group E,PT, , ,West,14/11/2012,Hourly, ,<30,199,6.63,0
1/06/2017,49376,F,30,Group G,FT, , ,West,9/01/2013,Hourly, ,30-49,143,4.77,0
1/06/2017,49416,M,31,Group E,PT, , ,Central,2/11/2011,Hourly, ,30-49,577,19.23,0
1/06/2017,49444,M,27,Group F,PT, , ,South,21/09/2012,Hourly, ,<30,253,8.43,0
1/06/2017,49550,M,48,Group G,FT, , ,West,16/03/2008,Hourly, ,30-49,1903,63.43,0
1/06/2017,49576,F,57,Group E,PT, , ,West,1/11/2012,Hourly, ,50+,212,7.07,0
1/06/2017,49666,F,33,Group A,FT, , ,Midwest,26/01/2007,Hourly, ,30-49,2318,77.27,0
1/06/2017,49716,F,61,Group E,FT, , ,Central,27/07/2007,Hourly, ,50+,2136,71.2,0
1/06/2017,49748,F,51,Group E,FT, , ,Northwest,21/11/2001,Hourly, ,50+,4210,140.33,0
1/06/2017,49776,F,28,Group A,FT, , ,North,12/07/2006,Hourly, ,<30,2516,83.87,0
1/06/2017,49794,F,42,Group G,FT, , ,South,18/01/1989,Hourly, ,30-49,8900,296.67,0
1/06/2017,49832,F,29,Group F,FT, , ,West,14/07/2004,Hourly, ,<30,3244,108.13,0
1/06/2017,49848,M,46,Group B,FT, , ,West,15/03/2012,Hourly, ,30-49,443,14.77,0
1/06/2017,49976,F,20,Group B,PT, , ,West,9/08/2012,Hourly, ,<30,296,9.87,0
1/06/2017,50272,M,21,Group F,FT, , ,North,20/03/2012,Hourly, ,<30,438,14.6,0
1/06/2017,50278,F,56,Group F,FT, , ,North,13/10/2000,Hourly, ,50+,4614,153.8,0
1/06/2017,50282,F,54,Group D,PT, , ,South,15/10/2002,Hourly, ,50+,3882,129.4,0
1/06/2017,50304,F,31,Group F,FT, , ,Central,23/07/2009,Hourly, ,30-49,1409,46.97,0
1/06/2017,50306,F,43,Group C,FT, , ,Central,8/11/2005,Hourly, ,30-49,2762,92.07,0
1/06/2017,50312,F,45,Group D,FT, , ,Northwest,31/08/2012,Hourly, ,30-49,274,9.13,0
1/06/2017,50318,F,42,Group A,FT, , ,Midwest,13/09/2005,Hourly, ,30-49,2818,93.93,0
1/06/2017,50322,F,29,Group G,FT, , ,West,1/12/2007,Hourly, ,<30,2009,66.97,0
1/06/2017,50332,M,22,Group B,PT, , ,North,18/12/2012,Hourly, ,<30,165,5.5,0
1/06/2017,50336,F,29,Group A,FT, , ,West,15/09/2005,Hourly, ,<30,2816,93.87,0
1/06/2017,50340,F,26,Group F,FT, , ,Northwest,24/06/2012,Hourly, ,<30,342,11.4,0
1/06/2017,50342,F,32,Group C,FT, , ,Central,1/05/2008,Hourly, ,30-49,1857,61.9,0
1/06/2017,50378,F,35,Group A,FT, , ,North,7/09/2012,Hourly, ,30-49,267,8.9,0
1/06/2017,50384,F,22,Group A,PT, , ,Midwest,13/09/2011,Hourly, ,<30,627,20.9,0
1/06/2017,50386,F,22,Group A,FT, , ,North,11/09/2010,Hourly, ,<30,994,33.13,0
1/06/2017,50396,F,21,Group A,FT, , ,Midwest,11/10/2012,Hourly, ,<30,233,7.77,0
1/06/2017,50426,F,42,Group E,FT, , ,Northwest,30/06/2004,Hourly, ,30-49,3258,108.6,0
1/06/2017,50438,F,58,Group G,FT, , ,West,29/03/2005,Hourly, ,50+,2986,99.53,0
1/06/2017,50470,F,57,Group D,FT, , ,Midwest,21/11/1974,Hourly, ,50+,14072,469.07,0
1/06/2017,50472,F,23,Group B,PT, , ,West,13/09/2011,Hourly, ,<30,627,20.9,0
1/06/2017,50812,M,21,Group B,PT, , ,Northwest,23/02/2013,Hourly, ,<30,98,3.27,0
1/06/2017,50838,M,24,Group G,FT, , ,West,23/04/2010,Hourly, ,<30,1135,37.83,0
1/06/2017,50884,F,56,Group E,FT, , ,North,15/04/2005,Hourly, ,50+,2969,98.97,0
1/06/2017,51010,M,34,Group B,FT, , ,West,5/08/2009,Hourly, ,30-49,1396,46.53,0
1/06/2017,51146,F,35,Group D,FT, , ,Central,24/06/1995,Hourly, ,30-49,6552,218.4,0
1/06/2017,51166,F,23,Group E,PT, , ,Central,10/05/2013,Hourly, ,<30,22,0.73,0
1/06/2017,51236,F,70,Group B,FT, , ,Central,15/04/2004,Hourly, ,50+,3334,111.13,0
1/06/2017,51312,M,27,Group D,FT, , ,Northwest,22/09/2004,Hourly, ,<30,3174,105.8,0
1/06/2017,51316,F,67,Group C,FT, , ,Northwest,30/10/2007,Hourly, ,50+,2041,68.03,0
1/06/2017,51324,M,30,Group B,FT, , ,Northwest,18/03/2004,Hourly, ,30-49,3362,112.07,0
1/06/2017,51338,M,45,Group A,FT, , ,Northwest,2/11/2012,Hourly, ,30-49,211,7.03,0
1/06/2017,51340,F,22,Group G,PT, ,Yes,Northwest,6/06/2013,Hourly, ,<30,0,0,0
1/06/2017,51548,M,49,Group B,FT, , ,Central,14/12/2008,Hourly, ,30-49,1630,54.33,0
1/06/2017,51622,F,40,Group D,FT, , ,Central,23/06/1998,Hourly, ,30-49,5457,181.9,0
1/06/2017,51776,M,25,Group A,PT, ,Yes,West,26/06/2013,Hourly, ,<30,0,0,0
1/06/2017,51916,F,56,Group C,FT, , ,South,13/05/2003,Hourly, ,50+,3672,122.4,0
1/06/2017,51922,M,50,Group G,FT, , ,South,12/08/2004,Hourly, ,50+,3215,107.17,0
1/06/2017,51974,F,24,Group E,PT, , ,Northwest,2/08/2011,Hourly, ,<30,669,22.3,0
1/06/2017,51994,M,57,Group E,PT, , ,Northwest,10/11/2004,Hourly, ,50+,3125,104.17,0
1/06/2017,52004,M,22,Group B,PT, , ,Northwest,25/01/2013,Hourly, ,<30,127,4.23,0
1/06/2017,52010,M,34,Group F,PT, , ,Northwest,1/05/2003,Hourly, ,30-49,3684,122.8,0
1/06/2017,52018,M,43,Group F,FT, , ,Northwest,10/01/2012,Hourly, ,30-49,508,16.93,0
1/06/2017,52238,M,43,Group E,PT, , ,Northwest,13/07/2005,Hourly, ,30-49,2880,96,0
1/06/2017,52248,M,42,Group B,FT, , ,West,16/11/2011,Hourly, ,30-49,563,18.77,0
1/06/2017,52290,M,63,Group G,PT, , ,West,30/10/2007,Hourly, ,50+,2041,68.03,0
1/06/2017,52292,M,34,Group D,FT, , ,West,7/06/2005,Hourly, ,30-49,2916,97.2,0
1/06/2017,52332,M,60,Group C,PT, , ,South,22/01/2002,Hourly, ,50+,4148,138.27,0
1/06/2017,52424,M,53,Group C,PT, , ,Central,23/05/2013,Hourly, ,50+,9,0.3,0
1/06/2017,52446,M,23,Group B,PT, , ,Northwest,15/02/2013,Hourly, ,<30,106,3.53,0
1/06/2017,52536,M,42,Group D,FT, , ,Central,25/11/2003,Hourly, ,30-49,3476,115.87,0
1/06/2017,52566,M,56,Group B,FT, , ,Central,23/09/2009,Hourly, ,50+,1347,44.9,0
1/06/2017,52576,M,41,Group C,PT, , ,Central,19/10/2012,Hourly, ,30-49,225,7.5,0
1/06/2017,52682,M,41,Group G,PT, , ,Central,4/04/2002,Hourly, ,30-49,4076,135.87,0
1/06/2017,52698,M,50,Group E,PT, , ,West,7/05/2013,Hourly, ,50+,25,0.83,0
1/06/2017,52764,M,30,Group F,FT, , ,Central,6/04/2010,Hourly, ,30-49,1152,38.4,0
1/06/2017,52770,F,19,Group E,PT, , ,Northwest,12/07/2012,Hourly, ,<30,324,10.8,0
1/06/2017,52826,M,55,Group C,FT, , ,Northwest,1/03/2006,Hourly, ,50+,2649,88.3,0
1/06/2017,52834,M,22,Group G,FT, , ,Northwest,25/01/2012,Salary, ,<30,493,16.43,0
1/06/2017,52926,F,45,Group A,PT, , ,North,11/05/1988,Hourly, ,30-49,9152,305.07,0
1/06/2017,52934,M,26,Group B,PT, , ,North,14/04/2007,Hourly, ,<30,2240,74.67,0
1/06/2017,52954,M,51,Group G,FT, , ,North,28/02/1989,Salary, ,50+,8859,295.3,0
1/06/2017,52966,F,24,Group E,PT, , ,North,15/04/2009,Hourly, ,<30,1508,50.27,0
1/06/2017,52968,M,36,Group F,FT, , ,North,28/03/2007,Salary, ,30-49,2257,75.23,0
1/06/2017,52970,M,37,Group A,FT, , ,North,12/10/1996,Salary, ,30-49,6076,202.53,0
1/06/2017,52972,F,24,Group C,PT, , ,North,9/10/2007,Hourly, ,<30,2062,68.73,0
1/06/2017,52980,M,69,Group A,PT, , ,North,1/06/2011,Hourly, ,50+,731,24.37,0
1/06/2017,52982,M,27,Group G,FT, , ,North,29/06/2006,Hourly, ,<30,2529,84.3,0
1/06/2017,52984,M,45,Group A,FT, , ,North,10/11/1988,Hourly, ,30-49,8969,298.97,0
1/06/2017,52986,F,19,Group C,PT, , ,North,13/07/2012,Hourly, ,<30,323,10.77,0
1/06/2017,53004,M,34,Group A,FT, , ,North,26/11/1998,Hourly, ,30-49,5301,176.7,0
1/06/2017,53176,F,45,Group G,FT, , ,Midwest,25/11/1992,Hourly, ,30-49,7493,249.77,0
1/06/2017,53218,M,67,Group C,PT, , ,Midwest,15/05/2009,Hourly, ,50+,1478,49.27,0
1/06/2017,53250,F,44,Group E,FT, , ,South,4/05/2010,Salary, ,30-49,1124,37.47,0
1/06/2017,53266,M,51,Group F,FT, , ,South,11/06/1991,Hourly, ,50+,8026,267.53,0
1/06/2017,53290,F,21,Group G,PT, , ,South,15/08/2012,Hourly, ,<30,290,9.67,0
1/06/2017,53292,F,40,Group E,FT, , ,South,4/06/1993,Salary, ,30-49,7302,243.4,0
1/06/2017,53368,F,37,Group G,FT, , ,South,23/03/2012,Hourly, ,30-49,435,14.5,0
1/06/2017,53370,M,45,Group D,FT, , ,South,20/05/1986,Salary, ,30-49,9874,329.13,0
1/06/2017,53402,F,33,Group B,FT, , ,South,20/08/2009,Salary, ,30-49,1381,46.03,0
1/06/2017,53412,M,48,Group F,FT, , ,South,25/04/2006,Salary, ,30-49,2594,86.47,0
1/06/2017,53554,F,31,Group F,FT, , ,Central,28/03/2006,Salary, ,30-49,2622,87.4,0
1/06/2017,53612,F,53,Group E,FT, , ,Central,2/10/2001,Salary, ,50+,4260,142,0
1/06/2017,53652,M,41,Group A,FT, , ,Central,21/12/1990,Salary, ,30-49,8198,273.27,0
1/06/2017,53726,F,26,Group F,PT, , ,Central,12/04/2012,Hourly, ,<30,415,13.83,0
1/06/2017,53752,M,40,Group A,PT, , ,Central,20/11/2007,Hourly, ,30-49,2020,67.33,0
1/06/2017,53804,F,27,Group B,FT, , ,Central,31/10/2005,Hourly, ,<30,2770,92.33,0
1/06/2017,53826,F,50,Group G,FT, , ,West,29/08/2006,Salary, ,50+,2468,82.27,0
1/06/2017,53938,F,19,Group F,PT, , ,West,9/05/2013,Hourly, ,<30,23,0.77,0
1/06/2017,53988,F,22,Group D,PT, , ,West,26/01/2012,Hourly, ,<30,492,16.4,0
1/06/2017,53992,F,61,Group D,FT, , ,West,23/02/2007,Hourly, ,50+,2290,76.33,0
1/06/2017,54048,M,44,Group A,FT, , ,West,27/06/2004,Salary, ,30-49,3261,108.7,0
1/06/2017,54064,F,43,Group B,FT, , ,West,14/05/2011,Salary, ,30-49,749,24.97,0
1/06/2017,54082,M,50,Group G,FT, , ,West,23/08/2007,Hourly, ,50+,2109,70.3,0
1/06/2017,54100,M,54,Group B,FT, , ,West,15/12/2007,Hourly, ,50+,1995,66.5,0
1/06/2017,54304,M,24,Group E,PT, , ,South,8/06/2011,Hourly, ,<30,724,24.13,0
1/06/2017,54306,M,37,Group D,PT, , ,South,12/10/2011,Hourly, ,30-49,598,19.93,0
1/06/2017,54316,M,23,Group B,PT, , ,Northwest,13/09/2006,Hourly, ,<30,2453,81.77,0
1/06/2017,54338,M,27,Group B,FT, , ,North,6/01/2011,Hourly, ,<30,877,29.23,0
1/06/2017,54356,M,21,Group E,FT, , ,South,27/04/2012,Hourly, ,<30,400,13.33,0
1/06/2017,54372,F,37,Group G,FT, , ,North,10/01/2012,Salary, ,30-49,508,16.93,0
1/06/2017,54384,F,26,Group G,FT, , ,North,23/01/2013,Salary, ,<30,129,4.3,0
1/06/2017,54472,F,68,Group B,FT, , ,Northwest,27/08/2002,Salary, ,50+,3931,131.03,0
1/06/2017,54510,M,44,Group C,FT, , ,Northwest,30/10/2007,Hourly, ,30-49,2041,68.03,0
1/06/2017,54528,F,22,Group B,PT, , ,Midwest,15/12/2011,Hourly, ,<30,534,17.8,0
1/06/2017,54552,M,45,Group C,PT, , ,Midwest,19/10/2012,Hourly, ,30-49,225,7.5,0
