Date,EmpID,Gender,Age,EthnicGroup,FP,TermDate,isNewHire,BU Region,HireDate,PayType,TermReason,AgeGroup,TenureDays,TenureMonths,BadHires
1/08/2016,27450,F,20,Group G,PT, , ,North,10/11/2011,Hourly, ,<30,265,8.83,0
1/08/2016,29062,M,42,Group G,FT, , ,Midwest,26/05/2009,Hourly, ,30-49,1163,38.77,0
1/08/2016,29632,M,27,Group F,PT, , ,Central,1/04/2010,Hourly, ,<30,853,28.43,0
1/08/2016,30248,F,38,Group C,FT, , ,Northwest,14/11/2006,Hourly, ,30-49,2087,69.57,0
1/08/2016,30934,M,52,Group B,PT, , ,Northwest,3/11/2011,Hourly, ,50+,272,9.07,0
1/08/2016,31824,M,22,Group B,PT, , ,North,1/06/2012,Hourly, ,<30,61,2.03,0
1/08/2016,31918,M,47,Group F,PT, , ,Midwest,24/03/2012,Hourly, ,30-49,130,4.33,0
1/08/2016,33066,F,29,Group E,PT, , ,South,13/04/2011,Hourly, ,<30,476,15.87,0
1/08/2016,33124,M,26,Group F,PT, , ,North,14/08/2007,Hourly, ,<30,1814,60.47,0
1/08/2016,33148,M,51,Group F,PT, ,Yes,South,1/08/2012,Hourly, ,50+,0,0,0
1/08/2016,33240,F,29,Group E,FT, , ,Midwest,26/06/2002,Salary, ,<30,3689,122.97,0
1/08/2016,33258,M,34,Group D,FT, , ,West,4/04/2008,Salary, ,30-49,1580,52.67,0
1/08/2016,33262,F,47,Group E,FT, , ,Northwest,19/03/2008,Salary, ,30-49,1596,53.2,0
1/08/2016,33278,F,31,Group E,FT, , ,Midwest,29/09/2011,Salary, ,30-49,307,10.23,0
1/08/2016,33288,F,45,Group G,FT, , ,East,16/07/2008,Salary, ,30-49,1477,49.23,0
1/08/2016,33296,F,32,Group G,FT, , ,East,27/08/2008,Salary, ,30-49,1435,47.83,0
1/08/2016,33312,F,50,Group C,FT, , ,East,4/10/2011,Salary, ,50+,302,10.07,0
1/08/2016,33812,M,26,Group B,PT, , ,Midwest,13/01/2012,Hourly, ,<30,201,6.7,0
1/08/2016,40406,M,47,Group B,FT, , ,North,9/04/2005,Hourly, ,30-49,2671,89.03,0
1/08/2016,40434,M,54,Group E,FT, ,Yes,North,16/08/2012,Hourly, ,50+,0,0,0
1/08/2016,40436,F,23,Group C,PT, , ,North,21/06/2007,Hourly, ,<30,1868,62.27,0
1/08/2016,40472,F,55,Group E,FT, , ,North,18/05/2005,Hourly, ,50+,2632,87.73,0
1/08/2016,40478,M,20,Group C,PT, , ,North,22/06/2011,Hourly, ,<30,406,13.53,0
1/08/2016,40484,M,19,Group F,PT, , ,North,13/12/2011,Hourly, ,<30,232,7.73,0
1/08/2016,40486,M,26,Group A,PT, , ,North,2/11/2011,Hourly, ,<30,273,9.1,0
1/08/2016,40488,M,35,Group D,FT, , ,North,23/05/2011,Hourly, ,30-49,436,14.53,0
1/08/2016,40506,M,19,Group G,PT, , ,North,27/07/2012,Hourly, ,<30,5,0.17,0
1/08/2016,40542,M,45,Group D,PT, , ,North,21/06/2005,Hourly, ,30-49,2598,86.6,0
1/08/2016,40548,F,29,Group E,FT, , ,North,2/05/2007,Hourly, ,<30,1918,63.93,0
1/08/2016,40554,M,66,Group C,PT, , ,North,23/02/2007,Hourly, ,50+,1986,66.2,0
1/08/2016,40754,F,22,Group D,PT, , ,North,7/08/2008,Hourly, ,<30,1455,48.5,0
1/08/2016,41038,M,42,Group F,PT, , ,Midwest,16/03/2012,Hourly, ,30-49,138,4.6,0
1/08/2016,41050,M,27,Group F,PT, , ,Midwest,29/12/2007,Hourly, ,<30,1677,55.9,0
1/08/2016,41058,F,22,Group C,PT, , ,Midwest,26/10/2011,Hourly, ,<30,280,9.33,0
1/08/2016,41082,F,21,Group F,PT, , ,Midwest,18/02/2010,Hourly, ,<30,895,29.83,0
1/08/2016,41288,F,20,Group B,FT, , ,Midwest,2/03/2012,Hourly, ,<30,152,5.07,0
1/08/2016,41306,F,24,Group E,PT, , ,Midwest,21/02/2012,Hourly, ,<30,162,5.4,0
1/08/2016,41332,M,24,Group G,FT, , ,Midwest,20/10/2009,Hourly, ,<30,1016,33.87,0
1/08/2016,41344,M,64,Group F,PT, , ,Midwest,30/08/2005,Hourly, ,50+,2528,84.27,0
1/08/2016,41510,M,23,Group A,PT, , ,South,26/10/2011,Hourly, ,<30,280,9.33,0
1/08/2016,41512,F,19,Group G,PT, ,Yes,South,25/08/2012,Hourly, ,<30,0,0,0
1/08/2016,42106,M,57,Group B,PT, ,Yes,South,23/08/2012,Hourly, ,50+,0,0,0
1/08/2016,42236,M,63,Group G,FT, , ,South,15/06/2011,Hourly, ,50+,413,13.77,0
1/08/2016,42684,M,23,Group A,FT, , ,South,14/02/2006,Hourly, ,<30,2360,78.67,0
1/08/2016,42708,M,60,Group E,PT, , ,South,27/10/2011,Hourly, ,50+,279,9.3,0
1/08/2016,42892,M,57,Group G,FT, , ,South,19/06/2007,Hourly, ,50+,1870,62.33,0
1/08/2016,42924,F,22,Group E,PT, , ,South,23/06/2011,Hourly, ,<30,405,13.5,0
1/08/2016,43128,M,21,Group B,PT, , ,South,25/02/2012,Hourly, ,<30,158,5.27,0
1/08/2016,43336,M,20,Group E,PT, , ,South,31/03/2012,Hourly, ,<30,123,4.1,0
1/08/2016,43342,F,21,Group F,FT, , ,South,31/03/2012,Hourly, ,<30,123,4.1,0
1/08/2016,43356,F,21,Group B,FT, , ,South,2/09/2009,Hourly, ,<30,1064,35.47,0
1/08/2016,43380,M,25,Group C,PT, , ,North,5/07/2012,Hourly, ,<30,27,0.9,0
1/08/2016,43430,F,47,Group A,FT, , ,North,16/09/2011,Hourly, ,30-49,320,10.67,0
1/08/2016,43432,F,34,Group C,FT, , ,North,10/03/2011,Hourly, ,30-49,510,17,0
1/08/2016,43438,M,58,Group G,FT,1/08/2012, ,North,19/07/2012,Hourly,Involuntary,50+,13,0.43,1
1/08/2016,43440,F,24,Group G,FT, , ,North,31/05/2007,Hourly, ,<30,1889,62.97,0
1/08/2016,43526,M,56,Group C,FT, , ,North,26/04/2008,Hourly, ,50+,1558,51.93,0
1/08/2016,43538,M,24,Group C,PT, , ,North,12/06/2008,Hourly, ,<30,1511,50.37,0
1/08/2016,43606,F,22,Group B,PT, , ,North,31/08/2011,Hourly, ,<30,336,11.2,0
1/08/2016,43610,M,23,Group C,PT, , ,North,20/03/2007,Hourly, ,<30,1961,65.37,0
1/08/2016,43612,M,53,Group G,PT, , ,North,27/02/2007,Hourly, ,50+,1982,66.07,0
1/08/2016,43672,F,21,Group D,FT, , ,North,3/11/2006,Hourly, ,<30,2098,69.93,0
1/08/2016,43678,M,58,Group A,FT, , ,North,9/04/2007,Hourly, ,50+,1941,64.7,0
1/08/2016,43728,F,21,Group D,PT, , ,North,3/10/2011,Hourly, ,<30,303,10.1,0
1/08/2016,43738,M,21,Group D,PT, , ,North,22/06/2010,Hourly, ,<30,771,25.7,0
1/08/2016,43776,M,25,Group D,PT, , ,Midwest,6/07/2005,Hourly, ,<30,2583,86.1,0
1/08/2016,43790,F,63,Group D,FT, , ,Midwest,1/08/2009,Hourly, ,50+,1096,36.53,0
1/08/2016,43918,M,48,Group A,PT, , ,Midwest,9/03/2010,Hourly, ,30-49,876,29.2,0
1/08/2016,44044,M,61,Group A,PT, , ,Midwest,13/02/2007,Hourly, ,50+,1996,66.53,0
1/08/2016,44062,M,30,Group C,FT, , ,Midwest,12/08/2006,Hourly, ,30-49,2181,72.7,0
1/08/2016,44110,M,25,Group D,PT, , ,Midwest,24/06/2009,Hourly, ,<30,1134,37.8,0
1/08/2016,49036,M,53,Group G,FT, , ,Central,13/10/2005,Hourly, ,50+,2484,82.8,0
1/08/2016,49040,F,46,Group F,PT, , ,South,2/06/2010,Hourly, ,30-49,791,26.37,0
1/08/2016,49142,M,32,Group A,PT, , ,Midwest,22/03/2008,Hourly, ,30-49,1593,53.1,0
1/08/2016,49164,F,51,Group A,FT, , ,South,17/04/2008,Hourly, ,50+,1567,52.23,0
1/08/2016,49188,F,49,Group B,FT, , ,Midwest,10/03/1981,Hourly, ,30-49,11467,382.23,0
1/08/2016,49232,M,49,Group E,FT, , ,Northwest,5/07/2012,Hourly, ,30-49,27,0.9,0
1/08/2016,49296,M,38,Group F,PT, , ,Northwest,6/12/2011,Hourly, ,30-49,239,7.97,0
1/08/2016,49302,F,20,Group A,PT, , ,North,13/12/2007,Hourly, ,<30,1693,56.43,0
1/08/2016,49416,M,30,Group E,PT, , ,Central,2/11/2011,Hourly, ,30-49,273,9.1,0
1/08/2016,49550,M,47,Group G,FT, , ,West,16/03/2008,Hourly, ,30-49,1599,53.3,0
1/08/2016,49666,F,32,Group A,FT, , ,Midwest,26/01/2007,Hourly, ,30-49,2014,67.13,0
1/08/2016,49716,F,60,Group E,FT, , ,Central,27/07/2007,Hourly, ,50+,1832,61.07,0
1/08/2016,49748,F,50,Group E,FT, , ,Northwest,21/11/2001,Hourly, ,50+,3906,130.2,0
1/08/2016,49776,F,27,Group A,FT, , ,North,12/07/2006,Hourly, ,<30,2212,73.73,0
1/08/2016,49794,F,41,Group G,FT, , ,South,18/01/1989,Hourly, ,30-49,8596,286.53,0
1/08/2016,49832,F,28,Group F,FT, , ,West,14/07/2004,Hourly, ,<30,2940,98,0
1/08/2016,49848,M,45,Group B,FT, , ,West,15/03/2012,Hourly, ,30-49,139,4.63,0
1/08/2016,49922,F,24,Group F,PT, , ,Central,5/03/2008,Hourly, ,<30,1610,53.67,0
1/08/2016,49950,F,24,Group B,PT, , ,West,29/03/2012,Hourly, ,<30,125,4.17,0
1/08/2016,49968,F,24,Group B,PT, , ,South,25/01/2012,Hourly, ,<30,189,6.3,0
1/08/2016,49976,F,19,Group B,PT, ,Yes,West,9/08/2012,Hourly, ,<30,0,0,0
1/08/2016,50272,M,20,Group F,FT, , ,North,20/03/2012,Hourly, ,<30,134,4.47,0
1/08/2016,50278,F,55,Group F,FT, , ,North,13/10/2000,Hourly, ,50+,4310,143.67,0
1/08/2016,50282,F,53,Group D,PT, , ,South,15/10/2002,Hourly, ,50+,3578,119.27,0
1/08/2016,50304,F,30,Group F,FT, , ,Central,23/07/2009,Hourly, ,30-49,1105,36.83,0
1/08/2016,50306,F,42,Group C,FT, , ,Central,8/11/2005,Hourly, ,30-49,2458,81.93,0
1/08/2016,50312,F,44,Group D,FT, ,Yes,Northwest,31/08/2012,Hourly, ,30-49,0,0,0
1/08/2016,50318,F,41,Group A,FT, , ,Midwest,13/09/2005,Hourly, ,30-49,2514,83.8,0
1/08/2016,50322,F,28,Group G,FT, , ,West,1/12/2007,Hourly, ,<30,1705,56.83,0
1/08/2016,50336,F,28,Group A,FT, , ,West,15/09/2005,Hourly, ,<30,2512,83.73,0
1/08/2016,50340,F,25,Group F,FT, , ,Northwest,24/06/2012,Hourly, ,<30,38,1.27,0
1/08/2016,50342,F,31,Group C,FT, , ,Central,1/05/2008,Hourly, ,30-49,1553,51.77,0
1/08/2016,50384,F,21,Group A,PT, , ,Midwest,13/09/2011,Hourly, ,<30,323,10.77,0
1/08/2016,50386,F,21,Group A,FT, , ,North,11/09/2010,Hourly, ,<30,690,23,0
1/08/2016,50426,F,41,Group E,FT, , ,Northwest,30/06/2004,Hourly, ,30-49,2954,98.47,0
1/08/2016,50438,F,57,Group G,FT, , ,West,29/03/2005,Hourly, ,50+,2682,89.4,0
1/08/2016,50470,F,56,Group D,FT, , ,Midwest,21/11/1974,Hourly, ,50+,13768,458.93,0
1/08/2016,50472,F,22,Group B,PT, , ,West,13/09/2011,Hourly, ,<30,323,10.77,0
1/08/2016,50838,M,23,Group G,FT, , ,West,23/04/2010,Hourly, ,<30,831,27.7,0
1/08/2016,50884,F,55,Group E,FT, , ,North,15/04/2005,Hourly, ,50+,2665,88.83,0
1/08/2016,51010,M,33,Group B,FT, , ,West,5/08/2009,Hourly, ,30-49,1092,36.4,0
1/08/2016,51146,F,34,Group D,FT, , ,Central,24/06/1995,Hourly, ,30-49,6248,208.27,0
1/08/2016,51236,F,69,Group B,FT, , ,Central,15/04/2004,Hourly, ,50+,3030,101,0
1/08/2016,51312,M,26,Group D,FT, , ,Northwest,22/09/2004,Hourly, ,<30,2870,95.67,0
1/08/2016,51316,F,66,Group C,FT, , ,Northwest,30/10/2007,Hourly, ,50+,1737,57.9,0
1/08/2016,51324,M,29,Group B,FT, , ,Northwest,18/03/2004,Hourly, ,<30,3058,101.93,0
1/08/2016,51548,M,48,Group B,FT, , ,Central,14/12/2008,Hourly, ,30-49,1326,44.2,0
1/08/2016,51622,F,39,Group D,FT, , ,Central,23/06/1998,Hourly, ,30-49,5153,171.77,0
1/08/2016,51916,F,55,Group C,FT, , ,South,13/05/2003,Hourly, ,50+,3368,112.27,0
1/08/2016,51922,M,49,Group G,FT, , ,South,12/08/2004,Hourly, ,30-49,2911,97.03,0
1/08/2016,51974,F,23,Group E,PT, , ,Northwest,2/08/2011,Hourly, ,<30,365,12.17,0
1/08/2016,51994,M,56,Group E,PT, , ,Northwest,10/11/2004,Hourly, ,50+,2821,94.03,0
1/08/2016,52010,M,33,Group F,PT, , ,Northwest,1/05/2003,Hourly, ,30-49,3380,112.67,0
1/08/2016,52018,M,42,Group F,FT, , ,Northwest,10/01/2012,Hourly, ,30-49,204,6.8,0
1/08/2016,52238,M,42,Group E,PT, , ,Northwest,13/07/2005,Hourly, ,30-49,2576,85.87,0
1/08/2016,52248,M,41,Group B,FT, , ,West,16/11/2011,Hourly, ,30-49,259,8.63,0
1/08/2016,52290,M,62,Group G,PT, , ,West,30/10/2007,Hourly, ,50+,1737,57.9,0
1/08/2016,52292,M,33,Group D,FT, , ,West,7/06/2005,Hourly, ,30-49,2612,87.07,0
1/08/2016,52332,M,59,Group C,PT, , ,South,22/01/2002,Hourly, ,50+,3844,128.13,0
1/08/2016,52536,M,41,Group D,FT, , ,Central,25/11/2003,Hourly, ,30-49,3172,105.73,0
1/08/2016,52566,M,55,Group B,FT, , ,Central,23/09/2009,Hourly, ,50+,1043,34.77,0
1/08/2016,52682,M,40,Group G,PT, , ,Central,4/04/2002,Hourly, ,30-49,3772,125.73,0
1/08/2016,52764,M,29,Group F,FT, , ,Central,6/04/2010,Hourly, ,<30,848,28.27,0
1/08/2016,52770,F,18,Group E,PT,1/08/2012, ,Northwest,12/07/2012,Hourly,Involuntary,<30,20,0.67,1
1/08/2016,52826,M,54,Group C,FT, , ,Northwest,1/03/2006,Hourly, ,50+,2345,78.17,0
1/08/2016,52834,M,21,Group G,FT, , ,Northwest,25/01/2012,Salary, ,<30,189,6.3,0
1/08/2016,52926,F,44,Group A,PT, , ,North,11/05/1988,Hourly, ,30-49,8848,294.93,0
1/08/2016,52934,M,25,Group B,PT, , ,North,14/04/2007,Hourly, ,<30,1936,64.53,0
1/08/2016,52954,M,50,Group G,FT, , ,North,28/02/1989,Salary, ,50+,8555,285.17,0
1/08/2016,52966,F,23,Group E,PT, , ,North,15/04/2009,Hourly, ,<30,1204,40.13,0
1/08/2016,52968,M,35,Group F,FT, , ,North,28/03/2007,Salary, ,30-49,1953,65.1,0
1/08/2016,52970,M,36,Group A,FT, , ,North,12/10/1996,Salary, ,30-49,5772,192.4,0
1/08/2016,52972,F,23,Group C,PT, , ,North,9/10/2007,Hourly, ,<30,1758,58.6,0
1/08/2016,52980,M,68,Group A,PT, , ,North,1/06/2011,Hourly, ,50+,427,14.23,0
1/08/2016,52982,M,26,Group G,FT, , ,North,29/06/2006,Hourly, ,<30,2225,74.17,0
1/08/2016,52984,M,44,Group A,FT, , ,North,10/11/1988,Hourly, ,30-49,8665,288.83,0
1/08/2016,52994,F,24,Group E,PT, , ,North,4/10/2011,Hourly, ,<30,302,10.07,0
1/08/2016,53004,M,33,Group A,FT, , ,North,26/11/1998,Hourly, ,30-49,4997,166.57,0
1/08/2016,53176,F,44,Group G,FT, , ,Midwest,25/11/1992,Hourly, ,30-49,7189,239.63,0
1/08/2016,53218,M,66,Group C,PT, , ,Midwest,15/05/2009,Hourly, ,50+,1174,39.13,0
1/08/2016,53250,F,43,Group E,FT, , ,South,4/05/2010,Salary, ,30-49,820,27.33,0
1/08/2016,53266,M,50,Group F,FT, , ,South,11/06/1991,Hourly, ,50+,7722,257.4,0
1/08/2016,53290,F,20,Group G,PT, ,Yes,South,15/08/2012,Hourly, ,<30,0,0,0
1/08/2016,53292,F,39,Group E,FT, , ,South,4/06/1993,Salary, ,30-49,6998,233.27,0
1/08/2016,53368,F,36,Group G,FT, , ,South,23/03/2012,Hourly, ,30-49,131,4.37,0
1/08/2016,53370,M,44,Group D,FT, , ,South,20/05/1986,Salary, ,30-49,9570,319,0
1/08/2016,53402,F,32,Group B,FT, , ,South,20/08/2009,Salary, ,30-49,1077,35.9,0
1/08/2016,53412,M,47,Group F,FT, , ,South,25/04/2006,Salary, ,30-49,2290,76.33,0
1/08/2016,53554,F,30,Group F,FT, , ,Central,28/03/2006,Salary, ,30-49,2318,77.27,0
1/08/2016,53612,F,52,Group E,FT, , ,Central,2/10/2001,Salary, ,50+,3956,131.87,0
1/08/2016,53652,M,40,Group A,FT, , ,Central,21/12/1990,Salary, ,30-49,7894,263.13,0
1/08/2016,53726,F,25,Group F,PT, , ,Central,12/04/2012,Hourly, ,<30,111,3.7,0
1/08/2016,53752,M,39,Group A,PT, , ,Central,20/11/2007,Hourly, ,30-49,1716,57.2,0
1/08/2016,53804,F,26,Group B,FT, , ,Central,31/10/2005,Hourly, ,<30,2466,82.2,0
1/08/2016,53826,F,49,Group G,FT, , ,West,29/08/2006,Salary, ,30-49,2164,72.13,0
1/08/2016,53988,F,21,Group D,PT, , ,West,26/01/2012,Hourly, ,<30,188,6.27,0
1/08/2016,53992,F,60,Group D,FT, , ,West,23/02/2007,Hourly, ,50+,1986,66.2,0
1/08/2016,54048,M,43,Group A,FT, , ,West,27/06/2004,Salary, ,30-49,2957,98.57,0
1/08/2016,54064,F,42,Group B,FT, , ,West,14/05/2011,Salary, ,30-49,445,14.83,0
1/08/2016,54082,M,49,Group G,FT, , ,West,23/08/2007,Hourly, ,30-49,1805,60.17,0
1/08/2016,54100,M,53,Group B,FT, , ,West,15/12/2007,Hourly, ,50+,1691,56.37,0
1/08/2016,54304,M,23,Group E,PT, , ,South,8/06/2011,Hourly, ,<30,420,14,0
1/08/2016,54306,M,36,Group D,PT, , ,South,12/10/2011,Hourly, ,30-49,294,9.8,0
1/08/2016,54316,M,22,Group B,PT, , ,Northwest,13/09/2006,Hourly, ,<30,2149,71.63,0
1/08/2016,54338,M,26,Group B,FT, , ,North,6/01/2011,Hourly, ,<30,573,19.1,0
1/08/2016,54356,M,20,Group E,FT, , ,South,27/04/2012,Hourly, ,<30,96,3.2,0
1/08/2016,54372,F,36,Group G,FT, , ,North,10/01/2012,Salary, ,30-49,204,6.8,0
1/08/2016,54472,F,67,Group B,FT, , ,Northwest,27/08/2002,Salary, ,50+,3627,120.9,0
1/08/2016,54510,M,43,Group C,FT, , ,Northwest,30/10/2007,Hourly, ,30-49,1737,57.9,0
1/08/2016,54528,F,21,Group B,PT, , ,Midwest,15/12/2011,Hourly, ,<30,230,7.67,0
1/08/2016,54556,M,20,Group F,PT, , ,South,2/03/2012,Hourly, ,<30,152,5.07,0
1/08/2016,54890,F,62,Group A,FT, , ,West,5/04/2005,Hourly, ,50+,2675,89.17,0
1/08/2016,54906,F,21,Group F,PT, , ,Midwest,15/03/2012,Hourly, ,<30,139,4.63,0
1/08/2016,55442,F,72,Group G,FT, , ,West,11/03/2003,Hourly, ,50+,3431,114.37,0
1/08/2016,55514,M,22,Group D,PT, , ,West,15/04/2011,Hourly, ,<30,474,15.8,0
1/08/2016,55632,F,60,Group B,FT, , ,Northwest,13/09/2011,Hourly, ,50+,323,10.77,0
1/08/2016,55648,M,54,Group B,FT, , ,Northwest,14/07/2004,Hourly, ,50+,2940,98,0
1/08/2016,55650,M,21,Group E,PT, , ,North,26/09/2008,Hourly, ,<30,1405,46.83,0
1/08/2016,55666,M,19,Group D,PT, , ,South,13/07/2011,Hourly, ,<30,385,12.83,0
1/08/2016,55700,F,50,Group B,FT, , ,Central,30/08/2005,Hourly, ,50+,2528,84.27,0
1/08/2016,55704,M,50,Group G,FT, , ,Central,10/05/2005,Hourly, ,50+,2640,88,0
1/08/2016,55722,M,38,Group C,PT, , ,Central,4/05/2010,Hourly, ,30-49,820,27.33,0
1/08/2016,55726,M,40,Group E,FT, , ,Central,23/10/2008,Hourly, ,30-49,1378,45.93,0
1/08/2016,55730,M,20,Group A,PT, , ,Central,27/08/2010,Hourly, ,<30,705,23.5,0
1/08/2016,55734,M,44,Group F,PT, , ,Central,30/04/2008,Hourly, ,30-49,1554,51.8,0
1/08/2016,55750,M,38,Group A,FT, , ,Central,24/08/2011,Hourly, ,30-49,343,11.43,0
1/08/2016,55770,M,28,Group E,PT, , ,North,11/08/2000,Hourly, ,<30,4373,145.77,0
1/08/2016,55776,F,22,Group E,PT, , ,South,1/02/2012,Hourly, ,<30,182,6.07,0
1/08/2016,55778,M,41,Group B,PT, , ,South,18/05/2011,Hourly, ,30-49,441,14.7,0
1/08/2016,55780,M,62,Group A,PT, , ,North,18/08/2011,Hourly, ,50+,349,11.63,0
1/08/2016,55786,F,24,Group D,PT, , ,Midwest,16/11/2007,Hourly, ,<30,1720,57.33,0
1/08/2016,56246,M,32,Group E,PT, , ,Central,4/10/2001,Hourly, ,30-49,3954,131.8,0
1/08/2016,56292,F,31,Group G,FT, , ,Central,11/12/2007,Hourly, ,30-49,1695,56.5,0
1/08/2016,56296,M,54,Group D,FT, , ,Central,26/03/2010,Hourly, ,50+,859,28.63,0
1/08/2016,56314,M,47,Group C,PT, ,Yes,Central,9/08/2012,Hourly, ,30-49,0,0,0
1/08/2016,56330,M,51,Group E,FT, , ,West,17/11/2009,Hourly, ,50+,988,32.93,0
1/08/2016,56354,M,66,Group D,PT, , ,West,9/08/2011,Hourly, ,50+,358,11.93,0
1/08/2016,56358,M,62,Group E,PT, , ,West,23/02/2007,Hourly, ,50+,1986,66.2,0
1/08/2016,56490,M,64,Group G,FT, , ,South,19/10/1988,Hourly, ,50+,8687,289.57,0
1/08/2016,56498,M,49,Group C,FT, , ,Midwest,27/01/2000,Hourly, ,30-49,4570,152.33,0
1/08/2016,56508,F,27,Group F,FT, , ,Midwest,4/08/2004,Hourly, ,<30,2919,97.3,0
1/08/2016,56516,M,48,Group E,FT, , ,Midwest,20/09/1984,Hourly, ,30-49,10177,339.23,0
1/08/2016,56526,M,61,Group C,FT, , ,South,30/06/1987,Hourly, ,50+,9164,305.47,0
1/08/2016,91744,F,28,Group F,FT, , ,North,19/12/2006,Salary, ,<30,2052,68.4,0
1/08/2016,91824,M,22,Group D,FT, , ,North,24/05/2008,Hourly, ,<30,1530,51,0
1/08/2016,92056,F,50,Group F,FT, , ,East,21/03/2006,Hourly, ,50+,2325,77.5,0
1/08/2016,92072,F,50,Group B,FT, , ,East,26/08/2008,Salary, ,50+,1436,47.87,0
1/08/2016,92166,F,57,Group D,FT, , ,East,17/01/2006,Hourly, ,50+,2388,79.6,0
1/08/2016,92168,F,41,Group B,FT, , ,East,13/05/2003,Hourly, ,30-49,3368,112.27,0
1/08/2016,92240,M,28,Group D,PT, , ,East,7/05/2008,Hourly, ,<30,1547,51.57,0
1/08/2016,92246,F,36,Group B,FT, , ,East,5/10/2010,Salary, ,30-49,666,22.2,0
1/08/2016,92250,M,53,Group C,FT, , ,East,8/09/1981,Salary, ,50+,11285,376.17,0
1/08/2016,92254,M,51,Group F,FT, , ,East,15/11/2011,Salary, ,50+,260,8.67,0
1/08/2016,92258,F,59,Group C,FT, , ,East,13/12/2011,Hourly, ,50+,232,7.73,0
1/08/2016,92260,M,49,Group B,FT, , ,East,27/06/2008,Hourly, ,30-49,1496,49.87,0
1/08/2016,92270,F,37,Group F,FT, , ,East,28/03/2006,Salary, ,30-49,2318,77.27,0
1/08/2016,92282,F,28,Group E,FT, , ,East,1/12/2009,Salary, ,<30,974,32.47,0
1/08/2016,92292,F,29,Group F,FT, , ,East,2/08/2011,Salary, ,<30,365,12.17,0
1/08/2016,92302,M,35,Group E,FT, , ,East,1/03/2008,Salary, ,30-49,1614,53.8,0
1/08/2016,92310,M,37,Group B,FT, , ,East,25/06/2008,Salary, ,30-49,1498,49.93,0
1/08/2016,92324,F,26,Group F,FT, , ,East,2/06/2005,Salary, ,<30,2617,87.23,0
1/08/2016,92328,F,35,Group A,FT, , ,East,4/02/2009,Salary, ,30-49,1274,42.47,0
1/08/2016,92332,F,44,Group G,FT, , ,East,21/02/2006,Salary, ,30-49,2353,78.43,0
1/08/2016,92334,M,45,Group F,FT, , ,East,7/01/2009,Salary, ,30-49,1302,43.4,0
1/08/2016,92336,F,38,Group E,FT, , ,East,25/02/2009,Salary, ,30-49,1253,41.77,0
