Date,EmpID,Gender,Age,EthnicGroup,FP,TermDate,isNewHire,BU Region,HireDate,PayType,TermReason,AgeGroup,TenureDays,TenureMonths,BadHires
1/07/2018,5234,M,26,Group E,PT,26/07/2014, ,North,12/06/2014,Hourly,Voluntary,<30,44,1.47,1
1/07/2018,5268,M,20,Group A,PT, , ,North,16/08/2013,Hourly, ,<30,319,10.63,0
1/07/2018,5296,F,22,Group D,PT, , ,Midwest,27/06/2014,Hourly, ,<30,4,0.13,0
1/07/2018,5458,F,39,Group E,PT,13/07/2014,Yes,South,1/07/2014,Hourly,Voluntary,30-49,12,0.4,1
1/07/2018,6062,F,18,Group A,PT,3/07/2014,Yes,Midwest,1/07/2014,Hourly,Voluntary,<30,2,0.07,1
1/07/2018,6360,M,40,Group C,PT,25/07/2014,Yes,North,25/07/2014,Hourly,Voluntary,30-49,0,0,1
1/07/2018,6928,F,28,Group E,PT,30/07/2014,Yes,Midwest,30/07/2014,Hourly,Voluntary,<30,0,0,1
1/07/2018,7016,M,20,Group A,PT, , ,South,23/05/2014,Hourly, ,<30,39,1.3,0
1/07/2018,7062,M,26,Group A,PT, , ,North,6/06/2014,Hourly, ,<30,25,0.83,0
1/07/2018,7268,M,23,Group D,PT,12/07/2014, ,Midwest,30/05/2014,Hourly,Voluntary,<30,43,1.43,1
1/07/2018,7696,M,56,Group F,PT,12/07/2014,Yes,Midwest,1/07/2014,Hourly,Voluntary,50+,11,0.37,1
1/07/2018,7738,F,19,Group E,PT,20/07/2014, ,Midwest,18/06/2014,Hourly,Involuntary,<30,32,1.07,1
1/07/2018,7790,F,24,Group E,PT, ,Yes,Midwest,23/07/2014,Hourly, ,<30,0,0,0
1/07/2018,7804,M,22,Group F,PT, , ,Midwest,18/06/2014,Hourly, ,<30,13,0.43,0
1/07/2018,7920,F,41,Group A,PT,2/07/2014,Yes,Midwest,1/07/2014,Hourly,Involuntary,30-49,1,0.03,1
1/07/2018,8270,M,22,Group A,PT, , ,Midwest,10/05/2014,Hourly, ,<30,52,1.73,0
1/07/2018,8418,M,25,Group E,PT,26/07/2014, ,Midwest,30/05/2014,Hourly,Involuntary,<30,57,1.9,1
1/07/2018,8960,M,33,Group F,PT, ,Yes,North,18/07/2014,Hourly, ,30-49,0,0,0
1/07/2018,9136,F,23,Group D,PT, ,Yes,North,9/07/2014,Hourly, ,<30,0,0,0
1/07/2018,9396,M,22,Group G,PT,22/07/2014, ,North,28/06/2014,Hourly,Voluntary,<30,24,0.8,1
1/07/2018,9432,F,19,Group B,PT, , ,North,8/03/2014,Hourly, ,<30,115,3.83,0
1/07/2018,9460,M,21,Group D,PT, , ,North,27/09/2011,Hourly, ,<30,1008,33.6,0
1/07/2018,9476,M,20,Group C,PT,31/07/2014, ,North,4/06/2014,Hourly,Involuntary,<30,57,1.9,1
1/07/2018,9476,M,20,Group C,PT, , ,North,4/06/2014,Hourly, ,<30,27,0.9,0
1/07/2018,9904,F,19,Group B,PT, , ,North,26/02/2014,Hourly, ,<30,125,4.17,0
1/07/2018,10020,F,19,Group A,PT, ,Yes,North,19/07/2014,Hourly, ,<30,0,0,0
1/07/2018,10034,F,19,Group B,PT, ,Yes,North,24/07/2014,Hourly, ,<30,0,0,0
1/07/2018,10490,M,19,Group A,PT,9/07/2014, ,South,28/02/2014,Hourly,Voluntary,<30,131,4.37,0
1/07/2018,10760,M,33,Group D,PT, ,Yes,South,31/07/2014,Hourly, ,30-49,0,0,0
1/07/2018,10786,M,26,Group B,PT, , ,South,16/10/2013,Hourly, ,<30,258,8.6,0
1/07/2018,10842,F,37,Group F,PT, ,Yes,South,10/07/2014,Hourly, ,30-49,0,0,0
1/07/2018,10854,F,20,Group G,PT, , ,South,31/10/2013,Hourly, ,<30,243,8.1,0
1/07/2018,10982,M,30,Group E,PT, , ,South,29/05/2014,Hourly, ,30-49,33,1.1,0
1/07/2018,10990,M,50,Group F,PT, , ,South,29/05/2014,Hourly, ,50+,33,1.1,0
1/07/2018,11350,M,48,Group B,PT, ,Yes,South,10/07/2014,Hourly, ,30-49,0,0,0
1/07/2018,11434,M,21,Group A,PT, , ,South,1/06/2014,Hourly, ,<30,30,1,0
1/07/2018,11634,M,32,Group C,PT, , ,South,6/06/2014,Hourly, ,30-49,25,0.83,0
1/07/2018,11638,F,19,Group C,PT, , ,South,24/05/2014,Hourly, ,<30,38,1.27,0
1/07/2018,11640,F,21,Group C,PT, , ,South,19/06/2014,Hourly, ,<30,12,0.4,0
1/07/2018,11802,M,35,Group F,PT, , ,South,19/06/2014,Hourly, ,30-49,12,0.4,0
1/07/2018,11804,M,33,Group C,PT, , ,South,5/06/2014,Hourly, ,30-49,26,0.87,0
1/07/2018,11806,M,19,Group C,PT, , ,South,24/05/2014,Hourly, ,<30,38,1.27,0
1/07/2018,11836,M,22,Group A,PT,12/07/2014, ,South,20/06/2014,Hourly,Voluntary,<30,22,0.73,1
1/07/2018,11858,M,28,Group E,PT,10/07/2014, ,South,4/06/2014,Hourly,Voluntary,<30,36,1.2,1
1/07/2018,11908,F,29,Group E,PT,1/07/2014, ,South,30/06/2014,Hourly,Voluntary,<30,1,0.03,1
1/07/2018,12032,F,21,Group E,PT,28/07/2014, ,South,4/06/2014,Hourly,Involuntary,<30,54,1.8,1
1/07/2018,12044,M,27,Group A,PT,14/07/2014, ,South,23/04/2014,Hourly,Involuntary,<30,82,2.73,0
1/07/2018,12232,M,19,Group F,PT,1/07/2014,Yes,South,1/07/2014,Hourly,Involuntary,<30,0,0,1
1/07/2018,12234,M,55,Group B,PT,19/07/2014,Yes,South,1/07/2014,Hourly,Involuntary,50+,18,0.6,1
1/07/2018,12278,F,47,Group B,PT,30/07/2014,Yes,South,30/07/2014,Hourly,Involuntary,30-49,0,0,1
1/07/2018,12436,M,19,Group A,PT,17/07/2014, ,South,25/06/2014,Hourly,Voluntary,<30,22,0.73,1
1/07/2018,12518,M,22,Group C,PT,9/07/2014, ,South,12/06/2014,Hourly,Voluntary,<30,27,0.9,1
1/07/2018,12560,F,21,Group E,PT,19/07/2014, ,South,17/06/2014,Hourly,Voluntary,<30,32,1.07,1
1/07/2018,12722,M,33,Group C,PT,26/07/2014,Yes,South,24/07/2014,Hourly,Voluntary,30-49,2,0.07,1
1/07/2018,12874,M,27,Group C,FT,2/07/2014, ,South,28/02/2014,Salary,Voluntary,<30,124,4.13,0
1/07/2018,13078,F,18,Group C,PT,13/07/2014,Yes,East,1/07/2014,Hourly,Involuntary,<30,12,0.4,1
1/07/2018,13096,F,29,Group B,PT,15/07/2014,Yes,East,1/07/2014,Hourly,Involuntary,<30,14,0.47,1
1/07/2018,13400,F,24,Group E,PT,24/07/2014, ,Central,29/04/2014,Hourly,Involuntary,<30,86,2.87,0
1/07/2018,13422,F,20,Group C,PT,3/07/2014, ,Central,18/04/2014,Hourly,Involuntary,<30,76,2.53,0
1/07/2018,13442,M,25,Group D,PT,31/07/2014,Yes,West,30/07/2014,Hourly,Involuntary,<30,1,0.03,1
1/07/2018,13752,M,23,Group E,PT, ,Yes,West,17/07/2014,Hourly, ,<30,0,0,0
1/07/2018,13904,M,19,Group B,PT, , ,West,21/05/2014,Hourly, ,<30,41,1.37,0
1/07/2018,13958,M,20,Group G,PT,31/07/2014,Yes,Northwest,24/07/2014,Hourly,Voluntary,<30,7,0.23,1
1/07/2018,14084,M,25,Group B,PT,7/07/2014, ,Central,17/06/2014,Hourly,Voluntary,<30,20,0.67,1
1/07/2018,14212,F,20,Group C,PT,30/07/2014,Yes,West,25/07/2014,Hourly,Involuntary,<30,5,0.17,1
1/07/2018,14310,M,47,Group E,PT,3/07/2014, ,Central,2/05/2014,Hourly,Involuntary,30-49,62,2.07,0
1/07/2018,14592,M,26,Group E,PT,31/07/2014,Yes,West,31/07/2014,Hourly,Involuntary,<30,0,0,1
1/07/2018,14666,F,20,Group D,PT, ,Yes,West,23/07/2014,Hourly, ,<30,0,0,0
1/07/2018,14858,F,21,Group D,PT,15/07/2014,Yes,East,1/07/2014,Hourly,Voluntary,<30,14,0.47,1
1/07/2018,14866,F,18,Group F,PT,16/07/2014,Yes,East,1/07/2014,Hourly,Voluntary,<30,15,0.5,1
1/07/2018,15134,F,48,Group D,FT,28/07/2014,Yes,East,24/07/2014,Hourly,Voluntary,30-49,4,0.13,1
1/07/2018,15354,M,38,Group E,PT,13/07/2014,Yes,East,1/07/2014,Hourly,Voluntary,30-49,12,0.4,1
1/07/2018,15538,M,20,Group F,PT,31/07/2014,Yes,Northwest,31/07/2014,Hourly,Voluntary,<30,0,0,1
1/07/2018,15822,F,25,Group C,PT,28/07/2014,Yes,Central,24/07/2014,Hourly,Voluntary,<30,4,0.13,1
1/07/2018,15862,F,19,Group E,PT,9/07/2014,Yes,Central,1/07/2014,Hourly,Voluntary,<30,8,0.27,1
1/07/2018,16204,F,20,Group D,PT,28/07/2014,Yes,Central,24/07/2014,Hourly,Voluntary,<30,4,0.13,1
1/07/2018,16340,F,19,Group C,PT,15/07/2014, ,West,19/06/2014,Hourly,Voluntary,<30,26,0.87,1
1/07/2018,16414,M,49,Group F,PT, ,Yes,Northwest,11/07/2014,Hourly, ,30-49,0,0,0
1/07/2018,16452,F,22,Group E,PT, ,Yes,Northwest,25/07/2014,Hourly, ,<30,0,0,0
1/07/2018,16576,F,21,Group B,PT,17/07/2014, ,South,28/06/2014,Hourly,Voluntary,<30,19,0.63,1
1/07/2018,16578,F,18,Group E,PT,31/07/2014,Yes,Northwest,1/07/2014,Hourly,Voluntary,<30,30,1,1
1/07/2018,16668,M,19,Group E,PT,5/07/2014, ,North,13/03/2014,Hourly,Involuntary,<30,114,3.8,0
1/07/2018,16678,M,57,Group A,FT,20/07/2014, ,Northwest,7/06/2012,Hourly,Involuntary,50+,773,25.77,0
1/07/2018,16996,F,21,Group C,PT, , ,West,13/03/2014,Hourly, ,<30,110,3.67,0
1/07/2018,17244,F,22,Group G,PT,25/07/2014, ,Central,6/03/2014,Hourly,Involuntary,<30,141,4.7,0
1/07/2018,17316,M,32,Group A,PT,2/07/2014, ,Central,23/04/2014,Hourly,Voluntary,30-49,70,2.33,0
1/07/2018,17362,F,29,Group B,FT, , ,East,20/12/2011,Hourly, ,<30,924,30.8,0
1/07/2018,17996,M,28,Group D,PT,6/07/2014, ,Northwest,24/06/2014,Hourly,Voluntary,<30,12,0.4,1
1/07/2018,18006,F,18,Group E,PT, , ,Northwest,7/06/2014,Hourly, ,<30,24,0.8,0
1/07/2018,18230,M,48,Group A,PT, , ,North,24/10/2007,Hourly, ,30-49,2442,81.4,0
1/07/2018,18434,F,24,Group E,PT, , ,Northwest,3/05/2014,Hourly, ,<30,59,1.97,0
1/07/2018,18786,M,40,Group C,PT, , ,Central,16/10/2013,Hourly, ,30-49,258,8.6,0
1/07/2018,18824,F,21,Group G,PT, ,Yes,West,31/07/2014,Hourly, ,<30,0,0,0
1/07/2018,18994,F,21,Group B,FT, , ,Northwest,9/09/2013,Hourly, ,<30,295,9.83,0
1/07/2018,19120,M,37,Group A,PT, , ,Central,4/06/2014,Hourly, ,30-49,27,0.9,0
1/07/2018,19376,M,19,Group C,PT, , ,Central,3/10/2013,Hourly, ,<30,271,9.03,0
1/07/2018,19442,M,22,Group D,PT, , ,Central,17/06/2014,Hourly, ,<30,14,0.47,0
1/07/2018,19598,F,19,Group G,PT, , ,Northwest,13/02/2014,Hourly, ,<30,138,4.6,0
1/07/2018,19600,F,24,Group A,FT, , ,Northwest,27/04/2011,Hourly, ,<30,1161,38.7,0
1/07/2018,19870,M,24,Group A,PT, , ,Northwest,24/10/2013,Hourly, ,<30,250,8.33,0
1/07/2018,20096,F,19,Group F,PT,31/07/2014,Yes,Northwest,30/07/2014,Hourly,Voluntary,<30,1,0.03,1
1/07/2018,20196,F,19,Group E,PT,31/07/2014, ,Northwest,23/05/2014,Hourly,Involuntary,<30,69,2.3,0
1/07/2018,20196,F,19,Group E,PT, , ,Northwest,23/05/2014,Hourly, ,<30,39,1.3,0
1/07/2018,20944,M,22,Group G,PT, ,Yes,West,19/07/2014,Hourly, ,<30,0,0,0
1/07/2018,21046,M,20,Group F,PT, ,Yes,Central,30/07/2014,Hourly, ,<30,0,0,0
1/07/2018,21136,M,19,Group B,PT, , ,Central,3/04/2014,Hourly, ,<30,89,2.97,0
1/07/2018,21472,M,24,Group B,PT, , ,Northwest,10/04/2014,Hourly, ,<30,82,2.73,0
1/07/2018,21544,F,27,Group B,PT, , ,Northwest,2/09/2010,Hourly, ,<30,1398,46.6,0
1/07/2018,21594,F,19,Group C,PT,20/07/2014, ,Northwest,25/06/2014,Hourly,Voluntary,<30,25,0.83,1
1/07/2018,21600,F,21,Group G,PT, , ,South,13/06/2014,Hourly, ,<30,18,0.6,0
1/07/2018,21608,F,21,Group G,PT, , ,Midwest,26/06/2014,Hourly, ,<30,5,0.17,0
1/07/2018,21628,F,20,Group G,PT, , ,Northwest,12/06/2014,Hourly, ,<30,19,0.63,0
1/07/2018,21630,F,19,Group B,PT, , ,South,18/10/2013,Hourly, ,<30,256,8.53,0
1/07/2018,21870,F,21,Group C,PT, , ,North,13/09/2013,Hourly, ,<30,291,9.7,0
1/07/2018,21880,M,16,Group C,PT, ,Yes,North,25/07/2014,Hourly, ,<30,0,0,0
1/07/2018,22146,F,18,Group F,PT,23/07/2014, ,West,28/06/2014,Hourly,Voluntary,<30,25,0.83,1
1/07/2018,22298,F,22,Group E,FT, , ,East,20/05/2014,Hourly, ,<30,42,1.4,0
1/07/2018,22320,F,50,Group D,FT,29/07/2014,Yes,East,29/07/2014,Hourly,Voluntary,50+,0,0,1
1/07/2018,22478,F,24,Group D,PT, ,Yes,East,8/07/2014,Hourly, ,<30,0,0,0
1/07/2018,22552,F,23,Group A,PT,27/07/2014,Yes,East,1/07/2014,Hourly,Voluntary,<30,26,0.87,1
1/07/2018,22570,F,21,Group D,FT, , ,East,20/05/2014,Hourly, ,<30,42,1.4,0
1/07/2018,22712,F,43,Group A,PT,27/07/2014,Yes,Northwest,24/07/2014,Hourly,Voluntary,30-49,3,0.1,1
1/07/2018,22984,M,19,Group D,PT, , ,Central,5/06/2014,Hourly, ,<30,26,0.87,0
1/07/2018,23112,F,21,Group G,PT, , ,North,22/02/2012,Hourly, ,<30,860,28.67,0
1/07/2018,23144,F,22,Group D,PT,16/07/2014, ,North,15/05/2014,Hourly,Voluntary,<30,62,2.07,0
1/07/2018,23394,M,23,Group B,PT,31/07/2014, ,Central,22/09/2012,Hourly,Voluntary,<30,677,22.57,0
1/07/2018,23394,M,23,Group B,PT, , ,Central,22/09/2012,Hourly, ,<30,647,21.57,0
1/07/2018,23410,M,18,Group G,PT, , ,Northwest,30/05/2014,Hourly, ,<30,32,1.07,0
1/07/2018,23426,M,21,Group D,PT,31/07/2014, ,West,21/05/2014,Hourly,Voluntary,<30,71,2.37,0
1/07/2018,23426,M,21,Group D,PT, , ,West,21/05/2014,Hourly, ,<30,41,1.37,0
1/07/2018,23572,M,56,Group C,PT,25/07/2014,Yes,Central,25/07/2014,Hourly,Voluntary,50+,0,0,1
1/07/2018,24138,F,20,Group C,PT, , ,Northwest,18/06/2014,Hourly, ,<30,13,0.43,0
1/07/2018,24290,F,40,Group G,PT,30/07/2014,Yes,Northwest,1/07/2014,Hourly,Voluntary,30-49,29,0.97,1
1/07/2018,24354,F,36,Group C,FT,1/07/2014,Yes,East,1/07/2014,Hourly,Voluntary,30-49,0,0,1
1/07/2018,24502,F,23,Group F,PT, , ,East,17/09/2013,Hourly, ,<30,287,9.57,0
1/07/2018,24518,F,20,Group A,PT,22/07/2014, ,East,23/01/2014,Hourly,Voluntary,<30,180,6,0
1/07/2018,24532,F,44,Group F,PT,31/07/2014,Yes,East,29/07/2014,Hourly,Voluntary,30-49,2,0.07,1
1/07/2018,24614,F,24,Group A,PT, , ,North,23/08/2013,Hourly, ,<30,312,10.4,0
1/07/2018,24684,M,38,Group F,PT, , ,West,21/05/2014,Hourly, ,30-49,41,1.37,0
1/07/2018,24700,F,21,Group F,FT, , ,East,7/05/2014,Hourly, ,<30,55,1.83,0
1/07/2018,24994,M,21,Group B,PT, , ,Northwest,19/11/2013,Hourly, ,<30,224,7.47,0
1/07/2018,25002,M,51,Group G,PT,5/07/2014, ,Northwest,7/03/2014,Hourly,Voluntary,50+,120,4,0
1/07/2018,25044,F,20,Group G,PT, , ,Central,21/06/2013,Hourly, ,<30,375,12.5,0
1/07/2018,25148,F,23,Group C,PT, , ,Central,13/11/2013,Hourly, ,<30,230,7.67,0
1/07/2018,25212,F,21,Group F,PT, , ,West,17/07/2013,Hourly, ,<30,349,11.63,0
1/07/2018,25882,F,22,Group D,PT,3/07/2014, ,Northwest,22/06/2012,Hourly,Voluntary,<30,741,24.7,0
1/07/2018,25892,F,20,Group F,PT, , ,Northwest,29/06/2012,Hourly, ,<30,732,24.4,0
1/07/2018,26232,M,21,Group E,PT, , ,Northwest,13/06/2014,Hourly, ,<30,18,0.6,0
1/07/2018,26836,M,45,Group A,PT, , ,Midwest,29/01/2014,Hourly, ,30-49,153,5.1,0
1/07/2018,26846,M,49,Group D,FT, ,Yes,North,29/07/2014,Hourly, ,30-49,0,0,0
1/07/2018,26954,M,88,Group B,PT,9/07/2014, ,West,27/08/2009,Hourly,Voluntary,50+,1777,59.23,0
1/07/2018,27388,M,46,Group B,PT,30/07/2014,Yes,West,30/07/2014,Hourly,Voluntary,30-49,0,0,1
1/07/2018,27400,M,20,Group C,PT,5/07/2014,Yes,West,1/07/2014,Hourly,Voluntary,<30,4,0.13,1
1/07/2018,27416,M,48,Group A,PT,30/07/2014,Yes,North,25/07/2014,Hourly,Voluntary,30-49,5,0.17,1
1/07/2018,27676,F,21,Group A,PT, , ,East,11/03/2014,Hourly, ,<30,112,3.73,0
1/07/2018,27756,M,20,Group D,PT, ,Yes,East,22/07/2014,Hourly, ,<30,0,0,0
1/07/2018,27812,M,19,Group C,PT,6/07/2014,Yes,East,1/07/2014,Hourly,Voluntary,<30,5,0.17,1
1/07/2018,27930,M,41,Group D,PT,26/07/2014,Yes,West,25/07/2014,Hourly,Voluntary,30-49,1,0.03,1
1/07/2018,28024,F,21,Group C,PT, ,Yes,North,26/07/2014,Hourly, ,<30,0,0,0
1/07/2018,28060,F,20,Group C,PT,3/07/2014,Yes,Northwest,1/07/2014,Hourly,Voluntary,<30,2,0.07,1
1/07/2018,28066,M,29,Group F,PT, , ,Northwest,30/04/2014,Hourly, ,<30,62,2.07,0
1/07/2018,28262,M,61,Group B,PT, , ,Central,1/11/2013,Hourly, ,50+,242,8.07,0
1/07/2018,28276,M,22,Group A,PT, , ,Central,30/04/2013,Hourly, ,<30,427,14.23,0
1/07/2018,28738,F,23,Group G,PT, , ,Central,16/09/2012,Hourly, ,<30,653,21.77,0
1/07/2018,28758,M,22,Group A,PT, , ,West,7/01/2014,Hourly, ,<30,175,5.83,0
1/07/2018,29044,M,46,Group C,PT, , ,West,5/06/2014,Hourly, ,30-49,26,0.87,0
1/07/2018,29062,M,44,Group G,FT,21/07/2014, ,Midwest,26/05/2009,Hourly,Voluntary,30-49,1882,62.73,0
1/07/2018,29204,M,39,Group C,PT,25/07/2014,Yes,Northwest,25/07/2014,Hourly,Voluntary,30-49,0,0,1
1/07/2018,29274,F,24,Group F,PT, , ,Central,16/05/2013,Hourly, ,<30,411,13.7,0
1/07/2018,29444,F,22,Group G,PT, , ,West,7/05/2014,Hourly, ,<30,55,1.83,0
1/07/2018,29552,F,27,Group B,PT, , ,West,15/03/2013,Hourly, ,<30,473,15.77,0
1/07/2018,29560,F,23,Group C,PT,26/07/2014,Yes,West,25/07/2014,Hourly,Voluntary,<30,1,0.03,1
1/07/2018,29602,F,20,Group E,PT,31/07/2014,Yes,Midwest,30/07/2014,Hourly,Voluntary,<30,1,0.03,1
1/07/2018,29632,M,29,Group F,PT, , ,Central,1/04/2010,Hourly, ,<30,1552,51.73,0
1/07/2018,29766,M,49,Group F,PT, , ,Central,18/06/2014,Hourly, ,30-49,13,0.43,0
1/07/2018,29830,F,20,Group B,PT, , ,Central,4/06/2014,Hourly, ,<30,27,0.9,0
1/07/2018,29856,M,59,Group F,PT, , ,Central,18/06/2014,Hourly, ,50+,13,0.43,0
1/07/2018,29862,M,22,Group B,PT, , ,Central,6/11/2013,Hourly, ,<30,237,7.9,0
1/07/2018,30178,M,39,Group B,PT,4/07/2014, ,Northwest,19/06/2014,Hourly,Voluntary,30-49,15,0.5,1
1/07/2018,30202,M,40,Group F,PT, , ,Northwest,4/06/2014,Hourly, ,30-49,27,0.9,0
1/07/2018,30222,M,21,Group B,PT, , ,Northwest,9/05/2014,Hourly, ,<30,53,1.77,0
1/07/2018,30236,F,20,Group A,PT, , ,Northwest,9/05/2014,Hourly, ,<30,53,1.77,0
1/07/2018,30260,M,26,Group A,PT, , ,Northwest,18/06/2014,Hourly, ,<30,13,0.43,0
1/07/2018,30822,F,31,Group E,PT,29/07/2014,Yes,Northwest,1/07/2014,Hourly,Voluntary,30-49,28,0.93,1
1/07/2018,30924,M,28,Group G,PT, , ,Northwest,7/05/2014,Hourly, ,<30,55,1.83,0
1/07/2018,30934,M,54,Group B,PT, , ,Northwest,3/11/2011,Hourly, ,50+,971,32.37,0
1/07/2018,30950,M,20,Group C,PT, ,Yes,Northwest,30/07/2014,Hourly, ,<30,0,0,0
1/07/2018,31806,M,23,Group G,PT,13/07/2014, ,West,24/09/2013,Hourly,Voluntary,<30,292,9.73,0
1/07/2018,32024,M,17,Group E,PT, , ,Central,25/06/2014,Hourly, ,<30,6,0.2,0
1/07/2018,32034,F,19,Group E,PT, , ,North,5/11/2013,Hourly, ,<30,238,7.93,0
1/07/2018,32676,F,17,Group A,PT,27/07/2014,Yes,Northwest,24/07/2014,Hourly,Voluntary,<30,3,0.1,1
1/07/2018,33066,F,31,Group E,PT,12/07/2014, ,South,13/04/2011,Hourly,Voluntary,30-49,1186,39.53,0
1/07/2018,33124,M,28,Group F,PT,31/07/2014, ,North,14/08/2007,Hourly,Voluntary,<30,2543,84.77,0
1/07/2018,33240,F,31,Group E,FT,25/07/2014, ,Midwest,26/06/2002,Salary,Voluntary,30-49,4412,147.07,0
1/07/2018,33262,F,49,Group E,FT, , ,Northwest,19/03/2008,Salary, ,30-49,2295,76.5,0
1/07/2018,33278,F,33,Group E,FT, , ,Midwest,29/09/2011,Salary, ,30-49,1006,33.53,0
1/07/2018,33300,M,27,Group E,FT, , ,East,10/06/2014,Salary, ,<30,21,0.7,0
1/07/2018,33310,M,23,Group D,FT, , ,East,25/06/2013,Salary, ,<30,371,12.37,0
1/07/2018,33312,F,52,Group C,FT, , ,East,4/10/2011,Salary, ,50+,1001,33.37,0
1/07/2018,33812,M,28,Group B,PT, , ,Midwest,13/01/2012,Hourly, ,<30,900,30,0
