Date,EmpID,Gender,Age,EthnicGroup,FP,TermDate,isNewHire,BU Region,HireDate,PayType,TermReason,AgeGroup,TenureDays,TenureMonths,BadHires
1/08/2017,25168,F,20,Group D,PT, , ,Midwest,25/10/2012,Hourly, ,<30,280,9.33,0
1/08/2017,25212,F,20,Group F,PT, , ,West,17/07/2013,Hourly, ,<30,15,0.5,0
1/08/2017,25640,M,25,Group D,PT, , ,West,24/08/2012,Hourly, ,<30,342,11.4,0
1/08/2017,25882,F,21,Group D,PT, , ,Northwest,22/06/2012,Hourly, ,<30,405,13.5,0
1/08/2017,25892,F,19,Group F,PT, , ,Northwest,29/06/2012,Hourly, ,<30,398,13.27,0
1/08/2017,25898,F,19,Group G,PT, ,Yes,Northwest,30/08/2013,Hourly, ,<30,0,0,0
1/08/2017,26228,M,55,Group D,PT, , ,North,17/09/2008,Hourly, ,50+,1779,59.3,0
1/08/2017,26778,M,17,Group C,PT, , ,Central,20/01/2013,Hourly, ,<30,193,6.43,0
1/08/2017,26924,F,22,Group F,PT, , ,West,21/09/2012,Hourly, ,<30,314,10.47,0
1/08/2017,26954,M,87,Group B,PT, , ,West,27/08/2009,Hourly, ,50+,1435,47.83,0
1/08/2017,27450,F,21,Group G,PT, , ,North,10/11/2011,Hourly, ,<30,630,21,0
1/08/2017,28016,M,51,Group E,PT, , ,Northwest,28/02/2013,Hourly, ,50+,154,5.13,0
1/08/2017,28238,F,26,Group G,PT, , ,Central,11/06/2013,Hourly, ,<30,51,1.7,0
1/08/2017,28276,M,21,Group A,PT, , ,Central,30/04/2013,Hourly, ,<30,93,3.1,0
1/08/2017,28380,F,45,Group F,PT, , ,Central,9/05/2013,Hourly, ,30-49,84,2.8,0
1/08/2017,28738,F,22,Group G,PT, , ,Central,16/09/2012,Hourly, ,<30,319,10.63,0
1/08/2017,29062,M,43,Group G,FT, , ,Midwest,26/05/2009,Hourly, ,30-49,1528,50.93,0
1/08/2017,29274,F,23,Group F,PT, , ,Central,16/05/2013,Hourly, ,<30,77,2.57,0
1/08/2017,29552,F,26,Group B,PT, , ,West,15/03/2013,Hourly, ,<30,139,4.63,0
1/08/2017,29632,M,28,Group F,PT, , ,Central,1/04/2010,Hourly, ,<30,1218,40.6,0
1/08/2017,30248,F,39,Group C,FT, , ,Northwest,14/11/2006,Hourly, ,30-49,2452,81.73,0
1/08/2017,30868,M,18,Group D,PT, ,Yes,Northwest,21/08/2013,Hourly, ,<30,0,0,0
1/08/2017,30934,M,53,Group B,PT, , ,Northwest,3/11/2011,Hourly, ,50+,637,21.23,0
1/08/2017,30964,M,20,Group F,PT, , ,Northwest,30/05/2013,Hourly, ,<30,63,2.1,0
1/08/2017,31824,M,23,Group B,PT, , ,North,1/06/2012,Hourly, ,<30,426,14.2,0
1/08/2017,31918,M,48,Group F,PT, , ,Midwest,24/03/2012,Hourly, ,30-49,495,16.5,0
1/08/2017,33066,F,30,Group E,PT, , ,South,13/04/2011,Hourly, ,30-49,841,28.03,0
1/08/2017,33132,M,19,Group A,PT, , ,South,9/06/2012,Hourly, ,<30,418,13.93,0
1/08/2017,33148,M,52,Group F,PT, , ,South,1/08/2012,Hourly, ,50+,365,12.17,0
1/08/2017,33240,F,30,Group E,FT, , ,Midwest,26/06/2002,Salary, ,30-49,4054,135.13,0
1/08/2017,33258,M,35,Group D,FT, , ,West,4/04/2008,Salary, ,30-49,1945,64.83,0
1/08/2017,33262,F,48,Group E,FT, , ,Northwest,19/03/2008,Salary, ,30-49,1961,65.37,0
1/08/2017,33278,F,32,Group E,FT, , ,Midwest,29/09/2011,Salary, ,30-49,672,22.4,0
1/08/2017,33288,F,46,Group G,FT, , ,East,16/07/2008,Salary, ,30-49,1842,61.4,0
1/08/2017,33296,F,33,Group G,FT, , ,East,27/08/2008,Salary, ,30-49,1800,60,0
1/08/2017,33310,M,22,Group D,FT, , ,East,25/06/2013,Salary, ,<30,37,1.23,0
1/08/2017,33312,F,51,Group C,FT, , ,East,4/10/2011,Salary, ,50+,667,22.23,0
1/08/2017,33812,M,27,Group B,PT, , ,Midwest,13/01/2012,Hourly, ,<30,566,18.87,0
1/08/2017,40406,M,48,Group B,FT, , ,North,9/04/2005,Hourly, ,30-49,3036,101.2,0
1/08/2017,40416,F,19,Group C,FT, , ,North,21/05/2013,Hourly, ,<30,72,2.4,0
1/08/2017,40434,M,55,Group E,FT, , ,North,16/08/2012,Hourly, ,50+,350,11.67,0
1/08/2017,40436,F,24,Group C,PT, , ,North,21/06/2007,Hourly, ,<30,2233,74.43,0
1/08/2017,40472,F,56,Group E,FT, , ,North,18/05/2005,Hourly, ,50+,2997,99.9,0
1/08/2017,40478,M,21,Group C,PT, , ,North,22/06/2011,Hourly, ,<30,771,25.7,0
1/08/2017,40484,M,20,Group F,PT, , ,North,13/12/2011,Hourly, ,<30,597,19.9,0
1/08/2017,40486,M,27,Group A,PT, , ,North,2/11/2011,Hourly, ,<30,638,21.27,0
1/08/2017,40488,M,36,Group D,FT, , ,North,23/05/2011,Hourly, ,30-49,801,26.7,0
1/08/2017,40506,M,20,Group G,PT, , ,North,27/07/2012,Hourly, ,<30,370,12.33,0
1/08/2017,40542,M,46,Group D,PT, , ,North,21/06/2005,Hourly, ,30-49,2963,98.77,0
1/08/2017,40548,F,30,Group E,FT, , ,North,2/05/2007,Hourly, ,30-49,2283,76.1,0
1/08/2017,40554,M,67,Group C,PT, , ,North,23/02/2007,Hourly, ,50+,2351,78.37,0
1/08/2017,40754,F,23,Group D,PT, , ,North,7/08/2008,Hourly, ,<30,1820,60.67,0
1/08/2017,41030,F,19,Group F,PT, , ,Midwest,16/05/2013,Hourly, ,<30,77,2.57,0
1/08/2017,41038,M,43,Group F,PT, , ,Midwest,16/03/2012,Hourly, ,30-49,503,16.77,0
1/08/2017,41042,F,36,Group D,PT, ,Yes,Midwest,9/08/2013,Hourly, ,30-49,0,0,0
1/08/2017,41050,M,28,Group F,PT, , ,Midwest,29/12/2007,Hourly, ,<30,2042,68.07,0
1/08/2017,41058,F,23,Group C,PT, , ,Midwest,26/10/2011,Hourly, ,<30,645,21.5,0
1/08/2017,41082,F,22,Group F,PT, , ,Midwest,18/02/2010,Hourly, ,<30,1260,42,0
1/08/2017,41288,F,21,Group B,FT, , ,Midwest,2/03/2012,Hourly, ,<30,517,17.23,0
1/08/2017,41292,F,21,Group D,PT, , ,Midwest,3/11/2012,Hourly, ,<30,271,9.03,0
1/08/2017,41332,M,25,Group G,FT, , ,Midwest,20/10/2009,Hourly, ,<30,1381,46.03,0
1/08/2017,41344,M,65,Group F,PT, , ,Midwest,30/08/2005,Hourly, ,50+,2893,96.43,0
1/08/2017,41372,F,30,Group G,FT, , ,Midwest,26/07/2013,Hourly, ,30-49,6,0.2,0
1/08/2017,41388,F,21,Group B,FT, , ,South,26/06/2013,Hourly, ,<30,36,1.2,0
1/08/2017,41416,M,20,Group C,PT, ,Yes,South,28/08/2013,Hourly, ,<30,0,0,0
1/08/2017,41420,M,19,Group C,PT, , ,South,18/04/2013,Hourly, ,<30,105,3.5,0
1/08/2017,41510,M,24,Group A,PT, , ,South,26/10/2011,Hourly, ,<30,645,21.5,0
1/08/2017,41512,F,20,Group G,PT, , ,South,25/08/2012,Hourly, ,<30,341,11.37,0
1/08/2017,41518,M,51,Group C,PT, , ,South,12/07/2013,Hourly, ,50+,20,0.67,0
1/08/2017,41692,M,47,Group D,FT, , ,South,22/11/2012,Hourly, ,30-49,252,8.4,0
1/08/2017,42106,M,58,Group B,PT, , ,South,23/08/2012,Hourly, ,50+,343,11.43,0
1/08/2017,42236,M,64,Group G,FT, , ,South,15/06/2011,Hourly, ,50+,778,25.93,0
1/08/2017,42238,F,20,Group B,PT, , ,South,20/10/2012,Hourly, ,<30,285,9.5,0
1/08/2017,42680,M,62,Group D,PT, , ,South,20/06/2013,Hourly, ,50+,42,1.4,0
1/08/2017,42684,M,24,Group A,FT, , ,South,14/02/2006,Hourly, ,<30,2725,90.83,0
1/08/2017,42708,M,61,Group E,PT, , ,South,27/10/2011,Hourly, ,50+,644,21.47,0
1/08/2017,42804,F,23,Group F,PT, , ,South,7/09/2012,Hourly, ,<30,328,10.93,0
1/08/2017,42892,M,58,Group G,FT, , ,South,19/06/2007,Hourly, ,50+,2235,74.5,0
1/08/2017,42896,M,19,Group B,PT, ,Yes,South,14/08/2013,Hourly, ,<30,0,0,0
1/08/2017,42924,F,23,Group E,PT, , ,South,23/06/2011,Hourly, ,<30,770,25.67,0
1/08/2017,43058,M,36,Group C,PT, ,Yes,South,16/08/2013,Hourly, ,30-49,0,0,0
1/08/2017,43128,M,22,Group B,PT, , ,South,25/02/2012,Hourly, ,<30,523,17.43,0
1/08/2017,43134,F,19,Group E,PT, , ,South,31/07/2013,Hourly, ,<30,1,0.03,0
1/08/2017,43308,M,17,Group C,PT, , ,South,31/10/2012,Hourly, ,<30,274,9.13,0
1/08/2017,43336,M,21,Group E,PT, , ,South,31/03/2012,Hourly, ,<30,488,16.27,0
1/08/2017,43340,F,22,Group G,FT, ,Yes,South,20/08/2013,Hourly, ,<30,0,0,0
1/08/2017,43342,F,22,Group F,FT, , ,South,31/03/2012,Hourly, ,<30,488,16.27,0
1/08/2017,43356,F,22,Group B,FT, , ,South,2/09/2009,Hourly, ,<30,1429,47.63,0
1/08/2017,43376,F,47,Group A,PT, , ,North,16/10/2012,Hourly, ,30-49,289,9.63,0
1/08/2017,43380,M,26,Group C,PT, , ,North,5/07/2012,Hourly, ,<30,392,13.07,0
1/08/2017,43430,F,48,Group A,FT, , ,North,16/09/2011,Hourly, ,30-49,685,22.83,0
1/08/2017,43432,F,35,Group C,FT, , ,North,10/03/2011,Hourly, ,30-49,875,29.17,0
1/08/2017,43438,M,59,Group G,FT, , ,North,19/07/2012,Hourly, ,50+,378,12.6,0
1/08/2017,43440,F,25,Group G,FT, , ,North,31/05/2007,Hourly, ,<30,2254,75.13,0
1/08/2017,43526,M,57,Group C,FT, , ,North,26/04/2008,Hourly, ,50+,1923,64.1,0
1/08/2017,43538,M,25,Group C,PT, , ,North,12/06/2008,Hourly, ,<30,1876,62.53,0
1/08/2017,43606,F,23,Group B,PT, , ,North,31/08/2011,Hourly, ,<30,701,23.37,0
1/08/2017,43610,M,24,Group C,PT, , ,North,20/03/2007,Hourly, ,<30,2326,77.53,0
1/08/2017,43612,M,54,Group G,PT, , ,North,27/02/2007,Hourly, ,50+,2347,78.23,0
1/08/2017,43672,F,22,Group D,FT, , ,North,3/11/2006,Hourly, ,<30,2463,82.1,0
1/08/2017,43678,M,59,Group A,FT, , ,North,9/04/2007,Hourly, ,50+,2306,76.87,0
1/08/2017,43728,F,22,Group D,PT, , ,North,3/10/2011,Hourly, ,<30,668,22.27,0
1/08/2017,43738,M,22,Group D,PT, , ,North,22/06/2010,Hourly, ,<30,1136,37.87,0
1/08/2017,43776,M,26,Group D,PT, , ,Midwest,6/07/2005,Hourly, ,<30,2948,98.27,0
1/08/2017,43784,F,20,Group B,PT, ,Yes,Midwest,15/08/2013,Hourly, ,<30,0,0,0
1/08/2017,43790,F,64,Group D,FT, , ,Midwest,1/08/2009,Hourly, ,50+,1461,48.7,0
1/08/2017,43918,M,49,Group A,PT, , ,Midwest,9/03/2010,Hourly, ,30-49,1241,41.37,0
1/08/2017,44044,M,62,Group A,PT, , ,Midwest,13/02/2007,Hourly, ,50+,2361,78.7,0
1/08/2017,44062,M,31,Group C,FT, , ,Midwest,12/08/2006,Hourly, ,30-49,2546,84.87,0
1/08/2017,44066,M,20,Group C,FT, , ,Midwest,26/03/2013,Hourly, ,<30,128,4.27,0
1/08/2017,44110,M,26,Group D,PT, , ,Midwest,24/06/2009,Hourly, ,<30,1499,49.97,0
1/08/2017,44114,M,19,Group G,PT, , ,Midwest,11/07/2013,Hourly, ,<30,21,0.7,0
1/08/2017,49036,M,54,Group G,FT, , ,Central,13/10/2005,Hourly, ,50+,2849,94.97,0
1/08/2017,49040,F,47,Group F,PT, , ,South,2/06/2010,Hourly, ,30-49,1156,38.53,0
1/08/2017,49142,M,33,Group A,PT, , ,Midwest,22/03/2008,Hourly, ,30-49,1958,65.27,0
1/08/2017,49164,F,52,Group A,FT, , ,South,17/04/2008,Hourly, ,50+,1932,64.4,0
1/08/2017,49188,F,50,Group B,FT, , ,Midwest,10/03/1981,Hourly, ,50+,11832,394.4,0
1/08/2017,49216,F,40,Group D,FT, , ,Central,15/05/2013,Hourly, ,30-49,78,2.6,0
1/08/2017,49232,M,50,Group E,FT, , ,Northwest,5/07/2012,Hourly, ,50+,392,13.07,0
1/08/2017,49296,M,39,Group F,PT, , ,Northwest,6/12/2011,Hourly, ,30-49,604,20.13,0
1/08/2017,49302,F,21,Group A,PT, , ,North,13/12/2007,Hourly, ,<30,2058,68.6,0
1/08/2017,49368,M,23,Group E,PT, , ,West,14/11/2012,Hourly, ,<30,260,8.67,0
1/08/2017,49376,F,30,Group G,FT, , ,West,9/01/2013,Hourly, ,30-49,204,6.8,0
1/08/2017,49416,M,31,Group E,PT, , ,Central,2/11/2011,Hourly, ,30-49,638,21.27,0
1/08/2017,49444,M,27,Group F,PT, , ,South,21/09/2012,Hourly, ,<30,314,10.47,0
1/08/2017,49550,M,48,Group G,FT, , ,West,16/03/2008,Hourly, ,30-49,1964,65.47,0
1/08/2017,49576,F,57,Group E,PT, , ,West,1/11/2012,Hourly, ,50+,273,9.1,0
1/08/2017,49666,F,33,Group A,FT, , ,Midwest,26/01/2007,Hourly, ,30-49,2379,79.3,0
1/08/2017,49716,F,61,Group E,FT, , ,Central,27/07/2007,Hourly, ,50+,2197,73.23,0
1/08/2017,49748,F,51,Group E,FT, , ,Northwest,21/11/2001,Hourly, ,50+,4271,142.37,0
1/08/2017,49776,F,28,Group A,FT, , ,North,12/07/2006,Hourly, ,<30,2577,85.9,0
1/08/2017,49794,F,42,Group G,FT, , ,South,18/01/1989,Hourly, ,30-49,8961,298.7,0
1/08/2017,49832,F,29,Group F,FT, , ,West,14/07/2004,Hourly, ,<30,3305,110.17,0
1/08/2017,49848,M,46,Group B,FT, , ,West,15/03/2012,Hourly, ,30-49,504,16.8,0
1/08/2017,49976,F,20,Group B,PT, , ,West,9/08/2012,Hourly, ,<30,357,11.9,0
1/08/2017,50272,M,21,Group F,FT, , ,North,20/03/2012,Hourly, ,<30,499,16.63,0
1/08/2017,50278,F,56,Group F,FT, , ,North,13/10/2000,Hourly, ,50+,4675,155.83,0
1/08/2017,50282,F,54,Group D,PT, , ,South,15/10/2002,Hourly, ,50+,3943,131.43,0
1/08/2017,50304,F,31,Group F,FT, , ,Central,23/07/2009,Hourly, ,30-49,1470,49,0
1/08/2017,50306,F,43,Group C,FT, , ,Central,8/11/2005,Hourly, ,30-49,2823,94.1,0
1/08/2017,50312,F,45,Group D,FT, , ,Northwest,31/08/2012,Hourly, ,30-49,335,11.17,0
1/08/2017,50318,F,42,Group A,FT, , ,Midwest,13/09/2005,Hourly, ,30-49,2879,95.97,0
1/08/2017,50322,F,29,Group G,FT, , ,West,1/12/2007,Hourly, ,<30,2070,69,0
1/08/2017,50332,M,22,Group B,PT, , ,North,18/12/2012,Hourly, ,<30,226,7.53,0
1/08/2017,50336,F,29,Group A,FT, , ,West,15/09/2005,Hourly, ,<30,2877,95.9,0
1/08/2017,50340,F,26,Group F,FT, , ,Northwest,24/06/2012,Hourly, ,<30,403,13.43,0
1/08/2017,50342,F,32,Group C,FT, , ,Central,1/05/2008,Hourly, ,30-49,1918,63.93,0
1/08/2017,50378,F,35,Group A,FT, , ,North,7/09/2012,Hourly, ,30-49,328,10.93,0
1/08/2017,50384,F,22,Group A,PT, , ,Midwest,13/09/2011,Hourly, ,<30,688,22.93,0
1/08/2017,50386,F,22,Group A,FT, , ,North,11/09/2010,Hourly, ,<30,1055,35.17,0
1/08/2017,50396,F,21,Group A,FT, , ,Midwest,11/10/2012,Hourly, ,<30,294,9.8,0
1/08/2017,50426,F,42,Group E,FT, , ,Northwest,30/06/2004,Hourly, ,30-49,3319,110.63,0
1/08/2017,50438,F,58,Group G,FT, , ,West,29/03/2005,Hourly, ,50+,3047,101.57,0
1/08/2017,50470,F,57,Group D,FT, , ,Midwest,21/11/1974,Hourly, ,50+,14133,471.1,0
1/08/2017,50472,F,23,Group B,PT, , ,West,13/09/2011,Hourly, ,<30,688,22.93,0
1/08/2017,50812,M,21,Group B,PT, , ,Northwest,23/02/2013,Hourly, ,<30,159,5.3,0
1/08/2017,50838,M,24,Group G,FT, , ,West,23/04/2010,Hourly, ,<30,1196,39.87,0
1/08/2017,50854,M,19,Group F,PT, , ,Northwest,18/07/2013,Hourly, ,<30,14,0.47,0
1/08/2017,50884,F,56,Group E,FT, , ,North,15/04/2005,Hourly, ,50+,3030,101,0
1/08/2017,51010,M,34,Group B,FT, , ,West,5/08/2009,Hourly, ,30-49,1457,48.57,0
1/08/2017,51134,M,23,Group B,PT, ,Yes,Central,7/08/2013,Hourly, ,<30,0,0,0
1/08/2017,51146,F,35,Group D,FT, , ,Central,24/06/1995,Hourly, ,30-49,6613,220.43,0
1/08/2017,51166,F,23,Group E,PT, , ,Central,10/05/2013,Hourly, ,<30,83,2.77,0
1/08/2017,51236,F,70,Group B,FT, , ,Central,15/04/2004,Hourly, ,50+,3395,113.17,0
1/08/2017,51312,M,27,Group D,FT, , ,Northwest,22/09/2004,Hourly, ,<30,3235,107.83,0
1/08/2017,51316,F,67,Group C,FT, , ,Northwest,30/10/2007,Hourly, ,50+,2102,70.07,0
1/08/2017,51324,M,30,Group B,FT, , ,Northwest,18/03/2004,Hourly, ,30-49,3423,114.1,0
1/08/2017,51338,M,45,Group A,FT, , ,Northwest,2/11/2012,Hourly, ,30-49,272,9.07,0
1/08/2017,51340,F,22,Group G,PT, , ,Northwest,6/06/2013,Hourly, ,<30,56,1.87,0
1/08/2017,51548,M,49,Group B,FT, , ,Central,14/12/2008,Hourly, ,30-49,1691,56.37,0
1/08/2017,51622,F,40,Group D,FT, , ,Central,23/06/1998,Hourly, ,30-49,5518,183.93,0
1/08/2017,51776,M,25,Group A,PT, , ,West,26/06/2013,Hourly, ,<30,36,1.2,0
1/08/2017,51916,F,56,Group C,FT, , ,South,13/05/2003,Hourly, ,50+,3733,124.43,0
1/08/2017,51922,M,50,Group G,FT, , ,South,12/08/2004,Hourly, ,50+,3276,109.2,0
1/08/2017,51974,F,24,Group E,PT, , ,Northwest,2/08/2011,Hourly, ,<30,730,24.33,0
1/08/2017,51994,M,57,Group E,PT, , ,Northwest,10/11/2004,Hourly, ,50+,3186,106.2,0
1/08/2017,52004,M,22,Group B,PT, , ,Northwest,25/01/2013,Hourly, ,<30,188,6.27,0
1/08/2017,52010,M,34,Group F,PT, , ,Northwest,1/05/2003,Hourly, ,30-49,3745,124.83,0
1/08/2017,52018,M,43,Group F,FT, , ,Northwest,10/01/2012,Hourly, ,30-49,569,18.97,0
1/08/2017,52024,M,19,Group E,PT, ,Yes,Northwest,15/08/2013,Hourly, ,<30,0,0,0
1/08/2017,52212,M,65,Group E,PT, , ,Northwest,13/09/2006,Hourly, ,50+,2514,83.8,0
1/08/2017,52238,M,43,Group E,PT, , ,Northwest,13/07/2005,Hourly, ,30-49,2941,98.03,0
1/08/2017,52248,M,42,Group B,FT, , ,West,16/11/2011,Hourly, ,30-49,624,20.8,0
1/08/2017,52290,M,63,Group G,PT, , ,West,30/10/2007,Hourly, ,50+,2102,70.07,0
1/08/2017,52292,M,34,Group D,FT, , ,West,7/06/2005,Hourly, ,30-49,2977,99.23,0
1/08/2017,52332,M,60,Group C,PT, , ,South,22/01/2002,Hourly, ,50+,4209,140.3,0
1/08/2017,52424,M,53,Group C,PT, , ,Central,23/05/2013,Hourly, ,50+,70,2.33,0
1/08/2017,52446,M,23,Group B,PT, , ,Northwest,15/02/2013,Hourly, ,<30,167,5.57,0
1/08/2017,52536,M,42,Group D,FT, , ,Central,25/11/2003,Hourly, ,30-49,3537,117.9,0
1/08/2017,52566,M,56,Group B,FT, , ,Central,23/09/2009,Hourly, ,50+,1408,46.93,0
1/08/2017,52576,M,41,Group C,PT, , ,Central,19/10/2012,Hourly, ,30-49,286,9.53,0
1/08/2017,52682,M,41,Group G,PT, , ,Central,4/04/2002,Hourly, ,30-49,4137,137.9,0
1/08/2017,52698,M,50,Group E,PT, , ,West,7/05/2013,Hourly, ,50+,86,2.87,0
1/08/2017,52764,M,30,Group F,FT, , ,Central,6/04/2010,Hourly, ,30-49,1213,40.43,0
1/08/2017,52770,F,19,Group E,PT, , ,Northwest,12/07/2012,Hourly, ,<30,385,12.83,0
1/08/2017,52826,M,55,Group C,FT, , ,Northwest,1/03/2006,Hourly, ,50+,2710,90.33,0
1/08/2017,52834,M,22,Group G,FT, , ,Northwest,25/01/2012,Salary, ,<30,554,18.47,0
1/08/2017,52926,F,45,Group A,PT, , ,North,11/05/1988,Hourly, ,30-49,9213,307.1,0
1/08/2017,52934,M,26,Group B,PT, , ,North,14/04/2007,Hourly, ,<30,2301,76.7,0
1/08/2017,52954,M,51,Group G,FT, , ,North,28/02/1989,Salary, ,50+,8920,297.33,0
1/08/2017,52966,F,24,Group E,PT, , ,North,15/04/2009,Hourly, ,<30,1569,52.3,0
1/08/2017,52968,M,36,Group F,FT, , ,North,28/03/2007,Salary, ,30-49,2318,77.27,0
1/08/2017,52970,M,37,Group A,FT, , ,North,12/10/1996,Salary, ,30-49,6137,204.57,0
