Date,EmpID,Gender,Age,EthnicGroup,FP,TermDate,isNewHire,BU Region,HireDate,PayType,TermReason,AgeGroup,TenureDays,TenureMonths,BadHires
1/05/2015,42892,M,56,Group G,FT, , ,South,19/06/2007,Hourly, ,50+,1412,47.07,0
1/05/2015,43356,F,20,Group B,FT, , ,South,2/09/2009,Hourly, ,<30,606,20.2,0
1/05/2015,43432,F,33,Group C,FT, , ,North,10/03/2011,Hourly, ,30-49,52,1.73,0
1/05/2015,43440,F,23,Group G,FT, , ,North,31/05/2007,Hourly, ,<30,1431,47.7,0
1/05/2015,43526,M,55,Group C,FT, , ,North,26/04/2008,Hourly, ,50+,1100,36.67,0
1/05/2015,43538,M,23,Group C,PT, , ,North,12/06/2008,Hourly, ,<30,1053,35.1,0
1/05/2015,43610,M,22,Group C,PT, , ,North,20/03/2007,Hourly, ,<30,1503,50.1,0
1/05/2015,43612,M,52,Group G,PT, , ,North,27/02/2007,Hourly, ,50+,1524,50.8,0
1/05/2015,43672,F,20,Group D,FT, , ,North,3/11/2006,Hourly, ,<30,1640,54.67,0
1/05/2015,43678,M,57,Group A,FT, , ,North,9/04/2007,Hourly, ,50+,1483,49.43,0
1/05/2015,43738,M,20,Group D,PT, , ,North,22/06/2010,Hourly, ,<30,313,10.43,0
1/05/2015,43776,M,24,Group D,PT, , ,Midwest,6/07/2005,Hourly, ,<30,2125,70.83,0
1/05/2015,43790,F,62,Group D,FT, , ,Midwest,1/08/2009,Hourly, ,50+,638,21.27,0
1/05/2015,43918,M,47,Group A,PT, , ,Midwest,9/03/2010,Hourly, ,30-49,418,13.93,0
1/05/2015,44006,F,24,Group E,PT, , ,Midwest,26/02/2007,Hourly, ,<30,1525,50.83,0
1/05/2015,44044,M,60,Group A,PT, , ,Midwest,13/02/2007,Hourly, ,50+,1538,51.27,0
1/05/2015,44062,M,29,Group C,FT, , ,Midwest,12/08/2006,Hourly, ,<30,1723,57.43,0
1/05/2015,44110,M,24,Group D,PT, , ,Midwest,24/06/2009,Hourly, ,<30,676,22.53,0
1/05/2015,49036,M,52,Group G,FT, , ,Central,13/10/2005,Hourly, ,50+,2026,67.53,0
1/05/2015,49040,F,45,Group F,PT, , ,South,2/06/2010,Hourly, ,30-49,333,11.1,0
1/05/2015,49054,F,24,Group F,PT, , ,South,13/07/2006,Hourly, ,<30,1753,58.43,0
1/05/2015,49142,M,31,Group A,PT, , ,Midwest,22/03/2008,Hourly, ,30-49,1135,37.83,0
1/05/2015,49164,F,50,Group A,FT, , ,South,17/04/2008,Hourly, ,50+,1109,36.97,0
1/05/2015,49188,F,48,Group B,FT, , ,Midwest,10/03/1981,Hourly, ,30-49,11009,366.97,0
1/05/2015,49302,F,19,Group A,PT, , ,North,13/12/2007,Hourly, ,<30,1235,41.17,0
1/05/2015,49550,M,46,Group G,FT, , ,West,16/03/2008,Hourly, ,30-49,1141,38.03,0
1/05/2015,49666,F,31,Group A,FT, , ,Midwest,26/01/2007,Hourly, ,30-49,1556,51.87,0
1/05/2015,49716,F,59,Group E,FT, , ,Central,27/07/2007,Hourly, ,50+,1374,45.8,0
1/05/2015,49748,F,49,Group E,FT, , ,Northwest,21/11/2001,Hourly, ,30-49,3448,114.93,0
1/05/2015,49776,F,26,Group A,FT, , ,North,12/07/2006,Hourly, ,<30,1754,58.47,0
1/05/2015,49794,F,40,Group G,FT, , ,South,18/01/1989,Hourly, ,30-49,8138,271.27,0
1/05/2015,49832,F,27,Group F,FT, , ,West,14/07/2004,Hourly, ,<30,2482,82.73,0
1/05/2015,49922,F,23,Group F,PT, , ,Central,5/03/2008,Hourly, ,<30,1152,38.4,0
1/05/2015,50278,F,54,Group F,FT, , ,North,13/10/2000,Hourly, ,50+,3852,128.4,0
1/05/2015,50282,F,52,Group D,PT, , ,South,15/10/2002,Hourly, ,50+,3120,104,0
1/05/2015,50304,F,29,Group F,FT, , ,Central,23/07/2009,Hourly, ,<30,647,21.57,0
1/05/2015,50306,F,41,Group C,FT, , ,Central,8/11/2005,Hourly, ,30-49,2000,66.67,0
1/05/2015,50318,F,40,Group A,FT, , ,Midwest,13/09/2005,Hourly, ,30-49,2056,68.53,0
1/05/2015,50322,F,27,Group G,FT, , ,West,1/12/2007,Hourly, ,<30,1247,41.57,0
1/05/2015,50336,F,27,Group A,FT, , ,West,15/09/2005,Hourly, ,<30,2054,68.47,0
1/05/2015,50342,F,30,Group C,FT, , ,Central,1/05/2008,Hourly, ,30-49,1095,36.5,0
1/05/2015,50386,F,20,Group A,FT, , ,North,11/09/2010,Hourly, ,<30,232,7.73,0
1/05/2015,50426,F,40,Group E,FT, , ,Northwest,30/06/2004,Hourly, ,30-49,2496,83.2,0
1/05/2015,50438,F,56,Group G,FT, , ,West,29/03/2005,Hourly, ,50+,2224,74.13,0
1/05/2015,50470,F,55,Group D,FT, , ,Midwest,21/11/1974,Hourly, ,50+,13310,443.67,0
1/05/2015,50838,M,22,Group G,FT, , ,West,23/04/2010,Hourly, ,<30,373,12.43,0
1/05/2015,50884,F,54,Group E,FT, , ,North,15/04/2005,Hourly, ,50+,2207,73.57,0
1/05/2015,51010,M,32,Group B,FT, , ,West,5/08/2009,Hourly, ,30-49,634,21.13,0
1/05/2015,51146,F,33,Group D,FT, , ,Central,24/06/1995,Hourly, ,30-49,5790,193,0
1/05/2015,51236,F,68,Group B,FT, , ,Central,15/04/2004,Hourly, ,50+,2572,85.73,0
1/05/2015,51312,M,25,Group D,FT, , ,Northwest,22/09/2004,Hourly, ,<30,2412,80.4,0
1/05/2015,51316,F,65,Group C,FT, , ,Northwest,30/10/2007,Hourly, ,50+,1279,42.63,0
1/05/2015,51324,M,28,Group B,FT, , ,Northwest,18/03/2004,Hourly, ,<30,2600,86.67,0
1/05/2015,51548,M,47,Group B,FT, , ,Central,14/12/2008,Hourly, ,30-49,868,28.93,0
1/05/2015,51622,F,38,Group D,FT, , ,Central,23/06/1998,Hourly, ,30-49,4695,156.5,0
1/05/2015,51916,F,54,Group C,FT, , ,South,13/05/2003,Hourly, ,50+,2910,97,0
1/05/2015,51922,M,48,Group G,FT, , ,South,12/08/2004,Hourly, ,30-49,2453,81.77,0
1/05/2015,51994,M,55,Group E,PT, , ,Northwest,10/11/2004,Hourly, ,50+,2363,78.77,0
1/05/2015,52010,M,32,Group F,PT, , ,Northwest,1/05/2003,Hourly, ,30-49,2922,97.4,0
1/05/2015,52212,M,63,Group E,PT, , ,Northwest,13/09/2006,Hourly, ,50+,1691,56.37,0
1/05/2015,52238,M,41,Group E,PT, , ,Northwest,13/07/2005,Hourly, ,30-49,2118,70.6,0
1/05/2015,52290,M,61,Group G,PT, , ,West,30/10/2007,Hourly, ,50+,1279,42.63,0
1/05/2015,52292,M,32,Group D,FT, , ,West,7/06/2005,Hourly, ,30-49,2154,71.8,0
1/05/2015,52332,M,58,Group C,PT, , ,South,22/01/2002,Hourly, ,50+,3386,112.87,0
1/05/2015,52536,M,40,Group D,FT, , ,Central,25/11/2003,Hourly, ,30-49,2714,90.47,0
1/05/2015,52566,M,54,Group B,FT, , ,Central,23/09/2009,Hourly, ,50+,585,19.5,0
1/05/2015,52682,M,39,Group G,PT, , ,Central,4/04/2002,Hourly, ,30-49,3314,110.47,0
1/05/2015,52764,M,28,Group F,FT, , ,Central,6/04/2010,Hourly, ,<30,390,13,0
1/05/2015,52826,M,53,Group C,FT, , ,Northwest,1/03/2006,Hourly, ,50+,1887,62.9,0
1/05/2015,52926,F,43,Group A,PT, , ,North,11/05/1988,Hourly, ,30-49,8390,279.67,0
1/05/2015,52934,M,24,Group B,PT, , ,North,14/04/2007,Hourly, ,<30,1478,49.27,0
1/05/2015,52954,M,49,Group G,FT, , ,North,28/02/1989,Salary, ,30-49,8097,269.9,0
1/05/2015,52966,F,22,Group E,PT, , ,North,15/04/2009,Hourly, ,<30,746,24.87,0
1/05/2015,52968,M,34,Group F,FT, , ,North,28/03/2007,Salary, ,30-49,1495,49.83,0
1/05/2015,52970,M,35,Group A,FT, , ,North,12/10/1996,Salary, ,30-49,5314,177.13,0
1/05/2015,52972,F,22,Group C,PT, , ,North,9/10/2007,Hourly, ,<30,1300,43.33,0
1/05/2015,52982,M,25,Group G,FT, , ,North,29/06/2006,Hourly, ,<30,1767,58.9,0
1/05/2015,52984,M,43,Group A,FT, , ,North,10/11/1988,Hourly, ,30-49,8207,273.57,0
1/05/2015,53004,M,32,Group A,FT, , ,North,26/11/1998,Hourly, ,30-49,4539,151.3,0
1/05/2015,53176,F,43,Group G,FT, , ,Midwest,25/11/1992,Hourly, ,30-49,6731,224.37,0
1/05/2015,53218,M,65,Group C,PT, , ,Midwest,15/05/2009,Hourly, ,50+,716,23.87,0
1/05/2015,53250,F,42,Group E,FT, , ,South,4/05/2010,Salary, ,30-49,362,12.07,0
1/05/2015,53266,M,49,Group F,FT, , ,South,11/06/1991,Hourly, ,30-49,7264,242.13,0
1/05/2015,53292,F,38,Group E,FT, , ,South,4/06/1993,Salary, ,30-49,6540,218,0
1/05/2015,53370,M,43,Group D,FT, , ,South,20/05/1986,Salary, ,30-49,9112,303.73,0
1/05/2015,53402,F,31,Group B,FT, , ,South,20/08/2009,Salary, ,30-49,619,20.63,0
1/05/2015,53412,M,46,Group F,FT, , ,South,25/04/2006,Salary, ,30-49,1832,61.07,0
1/05/2015,53554,F,29,Group F,FT, , ,Central,28/03/2006,Salary, ,<30,1860,62,0
1/05/2015,53612,F,51,Group E,FT, , ,Central,2/10/2001,Salary, ,50+,3498,116.6,0
1/05/2015,53652,M,39,Group A,FT, , ,Central,21/12/1990,Salary, ,30-49,7436,247.87,0
1/05/2015,53752,M,38,Group A,PT, , ,Central,20/11/2007,Hourly, ,30-49,1258,41.93,0
1/05/2015,53804,F,25,Group B,FT, , ,Central,31/10/2005,Hourly, ,<30,2008,66.93,0
1/05/2015,53826,F,48,Group G,FT, , ,West,29/08/2006,Salary, ,30-49,1706,56.87,0
1/05/2015,53992,F,59,Group D,FT, , ,West,23/02/2007,Hourly, ,50+,1528,50.93,0
1/05/2015,54048,M,42,Group A,FT, , ,West,27/06/2004,Salary, ,30-49,2499,83.3,0
1/05/2015,54064,F,41,Group B,FT, ,Yes,West,14/05/2011,Salary, ,30-49,0,0,0
1/05/2015,54082,M,48,Group G,FT, , ,West,23/08/2007,Hourly, ,30-49,1347,44.9,0
1/05/2015,54100,M,52,Group B,FT, , ,West,15/12/2007,Hourly, ,50+,1233,41.1,0
1/05/2015,54316,M,21,Group B,PT, , ,Northwest,13/09/2006,Hourly, ,<30,1691,56.37,0
1/05/2015,54338,M,25,Group B,FT, , ,North,6/01/2011,Hourly, ,<30,115,3.83,0
1/05/2015,54472,F,66,Group B,FT, , ,Northwest,27/08/2002,Salary, ,50+,3169,105.63,0
1/05/2015,54510,M,42,Group C,FT, , ,Northwest,30/10/2007,Hourly, ,30-49,1279,42.63,0
1/05/2015,54890,F,61,Group A,FT, , ,West,5/04/2005,Hourly, ,50+,2217,73.9,0
1/05/2015,55442,F,71,Group G,FT, , ,West,11/03/2003,Hourly, ,50+,2973,99.1,0
1/05/2015,55514,M,21,Group D,PT, , ,West,15/04/2011,Hourly, ,<30,16,0.53,0
1/05/2015,55648,M,53,Group B,FT, , ,Northwest,14/07/2004,Hourly, ,50+,2482,82.73,0
1/05/2015,55650,M,20,Group E,PT, , ,North,26/09/2008,Hourly, ,<30,947,31.57,0
1/05/2015,55700,F,49,Group B,FT, , ,Central,30/08/2005,Hourly, ,30-49,2070,69,0
1/05/2015,55704,M,49,Group G,FT, , ,Central,10/05/2005,Hourly, ,30-49,2182,72.73,0
1/05/2015,55722,M,37,Group C,PT, , ,Central,4/05/2010,Hourly, ,30-49,362,12.07,0
1/05/2015,55726,M,39,Group E,FT, , ,Central,23/10/2008,Hourly, ,30-49,920,30.67,0
1/05/2015,55730,M,19,Group A,PT, , ,Central,27/08/2010,Hourly, ,<30,247,8.23,0
1/05/2015,55734,M,43,Group F,PT, , ,Central,30/04/2008,Hourly, ,30-49,1096,36.53,0
1/05/2015,55770,M,27,Group E,PT, , ,North,11/08/2000,Hourly, ,<30,3915,130.5,0
1/05/2015,55778,M,40,Group B,PT, ,Yes,South,18/05/2011,Hourly, ,30-49,0,0,0
1/05/2015,55786,F,23,Group D,PT, , ,Midwest,16/11/2007,Hourly, ,<30,1262,42.07,0
1/05/2015,56246,M,31,Group E,PT, , ,Central,4/10/2001,Hourly, ,30-49,3496,116.53,0
1/05/2015,56292,F,30,Group G,FT, , ,Central,11/12/2007,Hourly, ,30-49,1237,41.23,0
1/05/2015,56296,M,53,Group D,FT, , ,Central,26/03/2010,Hourly, ,50+,401,13.37,0
1/05/2015,56330,M,50,Group E,FT, , ,West,17/11/2009,Hourly, ,50+,530,17.67,0
1/05/2015,56358,M,61,Group E,PT, , ,West,23/02/2007,Hourly, ,50+,1528,50.93,0
1/05/2015,56490,M,63,Group G,FT, , ,South,19/10/1988,Hourly, ,50+,8229,274.3,0
1/05/2015,56498,M,48,Group C,FT, , ,Midwest,27/01/2000,Hourly, ,30-49,4112,137.07,0
1/05/2015,56508,F,26,Group F,FT, , ,Midwest,4/08/2004,Hourly, ,<30,2461,82.03,0
1/05/2015,56516,M,47,Group E,FT, , ,Midwest,20/09/1984,Hourly, ,30-49,9719,323.97,0
1/05/2015,56526,M,60,Group C,FT, , ,South,30/06/1987,Hourly, ,50+,8706,290.2,0
1/05/2015,91744,F,27,Group F,FT, , ,North,19/12/2006,Salary, ,<30,1594,53.13,0
1/05/2015,91824,M,21,Group D,FT, , ,North,24/05/2008,Hourly, ,<30,1072,35.73,0
1/05/2015,92056,F,49,Group F,FT, , ,East,21/03/2006,Hourly, ,30-49,1867,62.23,0
1/05/2015,92072,F,49,Group B,FT, , ,East,26/08/2008,Salary, ,30-49,978,32.6,0
1/05/2015,92166,F,56,Group D,FT, , ,East,17/01/2006,Hourly, ,50+,1930,64.33,0
1/05/2015,92168,F,40,Group B,FT, , ,East,13/05/2003,Hourly, ,30-49,2910,97,0
1/05/2015,92240,M,27,Group D,PT, , ,East,7/05/2008,Hourly, ,<30,1089,36.3,0
1/05/2015,92246,F,35,Group B,FT, , ,East,5/10/2010,Salary, ,30-49,208,6.93,0
1/05/2015,92250,M,52,Group C,FT, , ,East,8/09/1981,Salary, ,50+,10827,360.9,0
1/05/2015,92260,M,48,Group B,FT, , ,East,27/06/2008,Hourly, ,30-49,1038,34.6,0
1/05/2015,92270,F,36,Group F,FT, , ,East,28/03/2006,Salary, ,30-49,1860,62,0
1/05/2015,92282,F,27,Group E,FT, , ,East,1/12/2009,Salary, ,<30,516,17.2,0
1/05/2015,92302,M,34,Group E,FT, , ,East,1/03/2008,Salary, ,30-49,1156,38.53,0
1/05/2015,92310,M,36,Group B,FT, , ,East,25/06/2008,Salary, ,30-49,1040,34.67,0
1/05/2015,92324,F,25,Group F,FT, , ,East,2/06/2005,Salary, ,<30,2159,71.97,0
1/05/2015,92328,F,34,Group A,FT, , ,East,4/02/2009,Salary, ,30-49,816,27.2,0
1/05/2015,92332,F,43,Group G,FT, , ,East,21/02/2006,Salary, ,30-49,1895,63.17,0
1/05/2015,92334,M,44,Group F,FT, , ,East,7/01/2009,Salary, ,30-49,844,28.13,0
1/05/2015,92336,F,37,Group E,FT, , ,East,25/02/2009,Salary, ,30-49,795,26.5,0
1/05/2015,92338,F,48,Group F,FT, , ,East,11/08/2009,Salary, ,30-49,628,20.93,0
1/05/2015,92340,F,27,Group B,FT, , ,East,29/09/2009,Salary, ,<30,579,19.3,0
1/05/2015,92358,F,55,Group C,FT, , ,East,14/05/2002,Hourly, ,50+,3274,109.13,0
1/05/2015,92366,F,59,Group F,FT, , ,East,4/04/2006,Hourly, ,50+,1853,61.77,0
1/05/2015,92420,M,24,Group D,FT, , ,East,23/06/2004,Hourly, ,<30,2503,83.43,0
1/05/2015,92438,F,50,Group B,FT, , ,East,18/12/2007,Hourly, ,50+,1230,41,0
1/05/2015,92484,F,29,Group C,FT, , ,East,28/04/2011,Salary, ,<30,3,0.1,0
1/05/2015,95692,M,47,Group F,FT, , ,East,2/09/2009,Salary, ,30-49,606,20.2,0
1/05/2015,95694,M,31,Group A,FT, , ,East,21/07/2005,Salary, ,30-49,2110,70.33,0
1/05/2015,95696,F,53,Group E,FT, , ,East,3/11/1987,Salary, ,50+,8580,286,0
1/05/2015,95728,M,49,Group F,FT, , ,East,28/05/2003,Salary, ,30-49,2895,96.5,0
1/05/2015,95730,F,27,Group D,FT, , ,East,24/06/2008,Salary, ,<30,1041,34.7,0
1/05/2015,95740,M,32,Group E,FT, , ,East,13/08/2008,Salary, ,30-49,991,33.03,0
1/05/2015,95744,F,48,Group B,FT, , ,East,3/03/1987,Salary, ,30-49,8825,294.17,0
1/05/2015,95752,F,29,Group D,FT, , ,East,1/12/2006,Salary, ,<30,1612,53.73,0
1/05/2015,95754,M,55,Group G,FT, , ,East,6/06/2006,Salary, ,50+,1790,59.67,0
1/05/2015,95762,F,34,Group D,FT, , ,East,27/08/2008,Salary, ,30-49,977,32.57,0
1/05/2015,95772,F,51,Group A,FT, , ,East,15/05/1984,Salary, ,50+,9847,328.23,0
1/05/2015,95782,F,39,Group E,FT, , ,East,17/09/2008,Salary, ,30-49,956,31.87,0
1/05/2015,95784,M,40,Group F,FT, , ,East,17/07/2007,Salary, ,30-49,1384,46.13,0
1/05/2015,95788,F,49,Group G,FT, , ,East,5/01/2010,Salary, ,30-49,481,16.03,0
1/05/2015,96180,M,23,Group E,FT, , ,East,29/01/2008,Hourly, ,<30,1188,39.6,0
1/05/2015,96382,F,22,Group A,FT, , ,East,20/11/2007,Hourly, ,<30,1258,41.93,0
1/05/2015,96442,M,43,Group C,FT, , ,East,20/09/2005,Hourly, ,30-49,2049,68.3,0
1/05/2015,96764,F,33,Group E,FT, , ,East,13/07/2001,Hourly, ,30-49,3579,119.3,0
1/05/2015,97020,F,38,Group B,FT, , ,East,21/06/2002,Hourly, ,30-49,3236,107.87,0
1/05/2015,97038,F,23,Group E,FT, , ,East,2/10/2007,Hourly, ,<30,1307,43.57,0
1/05/2015,97052,F,47,Group A,FT, , ,East,14/05/2008,Hourly, ,30-49,1082,36.07,0
1/05/2015,97318,F,23,Group A,PT, , ,East,13/05/2009,Hourly, ,<30,718,23.93,0
1/05/2015,97344,F,34,Group F,FT, , ,East,27/02/2003,Hourly, ,30-49,2985,99.5,0
1/05/2015,97546,F,57,Group E,FT, , ,East,24/07/2003,Hourly, ,50+,2838,94.6,0
1/05/2015,98080,F,29,Group A,FT, , ,East,9/10/2001,Hourly, ,<30,3491,116.37,0
1/05/2015,98432,F,29,Group E,FT, , ,East,5/04/2005,Hourly, ,<30,2217,73.9,0
1/05/2015,99064,M,25,Group F,PT, , ,North,13/04/2005,Hourly, ,<30,2209,73.63,0
1/05/2015,101002,F,20,Group F,PT, ,Yes,South,18/05/2011,Hourly, ,<30,0,0,0
1/05/2015,101802,M,31,Group C,PT, , ,Central,30/08/2005,Hourly, ,30-49,2070,69,0
1/05/2015,101996,M,21,Group F,FT, , ,West,9/10/2006,Hourly, ,<30,1665,55.5,0
1/05/2015,102250,F,23,Group D,PT, , ,North,5/06/2007,Hourly, ,<30,1426,47.53,0
1/05/2015,103356,M,63,Group G,PT, , ,Northwest,22/04/2009,Hourly, ,50+,739,24.63,0
1/05/2015,103362,F,37,Group A,FT, , ,East,30/06/2009,Salary, ,30-49,670,22.33,0
1/05/2015,104426,F,25,Group G,FT, , ,North,27/09/2006,Hourly, ,<30,1677,55.9,0
1/05/2015,104704,F,27,Group G,FT, , ,Central,19/09/2007,Hourly, ,<30,1320,44,0
1/05/2015,106134,F,28,Group C,PT, , ,East,11/12/2003,Hourly, ,<30,2698,89.93,0
1/05/2015,106318,M,26,Group E,PT, , ,North,30/10/2007,Hourly, ,<30,1279,42.63,0
1/05/2015,107730,M,24,Group D,PT, , ,Northwest,27/06/2007,Hourly, ,<30,1404,46.8,0
1/05/2015,108086,F,20,Group C,PT, , ,North,22/09/2010,Hourly, ,<30,221,7.37,0
1/05/2015,108276,M,43,Group A,PT, , ,Midwest,12/10/2009,Hourly, ,30-49,566,18.87,0
1/05/2015,110266,F,25,Group G,FT, , ,West,7/04/2004,Salary, ,<30,2580,86,0
1/05/2015,110834,M,22,Group B,PT, , ,Midwest,27/03/2008,Hourly, ,<30,1130,37.67,0
1/05/2015,110874,M,25,Group C,PT, ,Yes,Northwest,26/05/2011,Hourly, ,<30,0,0,0
1/05/2015,111526,F,40,Group A,PT, , ,East,1/07/2009,Hourly, ,30-49,669,22.3,0
1/05/2015,113294,M,39,Group A,FT, , ,Central,8/12/2000,Hourly, ,30-49,3796,126.53,0
1/05/2015,113664,M,25,Group C,FT, , ,East,1/02/2011,Salary, ,<30,89,2.97,0
1/05/2015,114258,M,44,Group B,FT, , ,South,24/09/2008,Hourly, ,30-49,949,31.63,0
1/05/2015,115526,F,21,Group E,PT, , ,North,30/07/2008,Hourly, ,<30,1005,33.5,0
1/05/2015,116032,F,24,Group F,FT, , ,North,10/05/2006,Hourly, ,<30,1817,60.57,0
1/05/2015,119098,M,38,Group B,PT, , ,Central,6/09/2007,Hourly, ,30-49,1333,44.43,0
1/05/2015,119550,M,72,Group G,FT, , ,Central,28/02/2007,Hourly, ,50+,1523,50.77,0
1/05/2015,120380,M,23,Group D,PT, ,Yes,Northwest,26/05/2011,Hourly, ,<30,0,0,0
1/05/2015,120656,F,31,Group C,FT, , ,East,16/06/2001,Hourly, ,30-49,3606,120.2,0
1/05/2015,121050,M,20,Group G,PT, , ,Northwest,15/07/2010,Hourly, ,<30,290,9.67,0
1/05/2015,123298,F,22,Group D,FT, , ,Northwest,3/10/2006,Hourly, ,<30,1671,55.7,0
